Estacao	Data	Hora	Precipitacao	TempMaxima	TempMinima	Insolacao	Evaporacao Piche	Temp Comp Media	Umidade Relativa Media	Velocidade do Vento Media	
83552	13/04/1985	1200	33		22.6						
83552	14/04/1985	0		32.3		6	1.2	27.6	88	1.666.667	
83552	14/04/1985	1200	0		24.2						
83552	15/04/1985	0		33		7.3	1.8	28.3	82.75	2.333.333	
83552	15/04/1985	1200	0		25.8						
83552	16/04/1985	0		31.5		7.2	1.9	27.54	84.25	4	
83552	16/04/1985	1200	1.1		24.8						
83552	17/04/1985	0		32.3		10	2.1	28.12	83.25	2.666.667	
83552	17/04/1985	1200	1.8		25.8						
83552	18/04/1985	0		32.5		3	1.9	25.44	88.5	0	
83552	18/04/1985	1200	0		22.6						
83552	19/04/1985	0		29.2		1.3	1.3	25.02	90.25	1	
83552	19/04/1985	1200	39.4		21.4						
83552	20/04/1985	0		32.1		10.3	0.8	26.76	85	2	
83552	20/04/1985	1200	0		22.8						
83552	21/04/1985	0		31.8		10.7	2.7	26.48	76	1	
83552	21/04/1985	1200	0		24.8						
83552	22/04/1985	0		32		10.5	2.5	26.5	78.5	3	
83552	22/04/1985	1200	0		21.8						
83552	23/04/1985	0		31.9		9.9	2.8	26.32	81.75	2	
83552	23/04/1985	1200	0		21.7						
83552	24/04/1985	0		31.6		7.9	2.3	26.5	73.25	1.666.667	
83552	24/04/1985	1200	0		22.7						
83552	25/04/1985	0		30.2		5.7	3.3	25.48	81	1.333.333	
83552	25/04/1985	1200	0		23.3						
83552	26/04/1985	0		31		2.9	1.7	24.94	80.5	1	
83552	26/04/1985	1200	0		21.1						
83552	27/04/1985	0		31.2		4.1	2.1	25.86	88.75	0	
83552	27/04/1985	1200	0		22.9						
83552	28/04/1985	0		31.4		7.1	1.4	27.26	80.25	1.666.667	
83552	28/04/1985	1200	12		24.4						
83552	29/04/1985	0		28.6		1.5	2.4	21.6	89	3.666.667	
83552	29/04/1985	1200	0		18.1						
83552	30/04/1985	0		18.6		0	0.4	15.66	96.5	2.666.667	
83552	30/04/1985	1200	0		15						
83552	01/05/1985	0		21.4		3	0.1	16.78	86	4.333.333	
83552	01/05/1985	1200	11.6		14.6						
83552	02/05/1985	0		22.3		2.8	1.5	17.78	79.25	5	
83552	02/05/1985	1200	0		15						
83552	03/05/1985	0		26.7		5.7	2.4	20.44	70	3	
83552	03/05/1985	1200	0		16.7						
83552	04/05/1985	0		30.6		9	2.3	23.48	83.5	0.666667	
83552	04/05/1985	1200	0		17.7						
83552	05/05/1985	0		30.7		8.7	1.7	24.06	81.75	1	
83552	05/05/1985	1200	0		20						
83552	06/05/1985	0		30.7		7.1	2.7	25.78	76.5	2	
83552	06/05/1985	1200	0		21.1						
83552	07/05/1985	0		32.1		9.9	2.4	26.98	78.75	2	
83552	07/05/1985	1200	0		22						
83552	08/05/1985	0		32.6		9.5	2	26.96	82.75	0	
83552	08/05/1985	1200	0		23						
83552	09/05/1985	0		28.7		0.1	2.1	23.3	90.75	1.666.667	
83552	09/05/1985	1200	0.7		20.3						
83552	10/05/1985	0		25.5		7.2	1.1	21	77.75	1	
83552	10/05/1985	1200	1.5		18.6						
83552	11/05/1985	0		26.8		6.4	2.4	21.86	74.5	1	
83552	11/05/1985	1200	0		18.7						
83552	12/05/1985	0		22.1		2.8	2.6	21.5	79	0	
83552	12/05/1985	1200	0		19.9						
83552	13/05/1985	0		28.6		5.2	2.2	23.28	80.75	1	
83552	13/05/1985	1200	0		19.7						
83552	14/05/1985	0		28.9		9.5	1.6	22.7	79	1	
83552	14/05/1985	1200	0		17.7						
83552	15/05/1985	0		30.9		9.9	2.1	23.92	80.5	1.666.667	
83552	15/05/1985	1200	0		19.4						
83552	16/05/1985	0		31.7		10	2.9	26.2	77.25	1.666.667	
83552	16/05/1985	1200	0		20.8						
83552	17/05/1985	0		32.3		7.2	2.4	27.24	81.5	2.333.333	
83552	17/05/1985	1200	0		24						
83552	18/05/1985	0		32.4		8.6	2.5	27.02	81.5	2.666.667	
83552	18/05/1985	1200	0		23.1						
83552	19/05/1985	0		31.3		2.8	2.3	26.22	86.5	1	
83552	19/05/1985	1200	0		24.6						
83552	20/05/1985	0		28.7		3	1.2	25.1	91.25	1.666.667	
83552	20/05/1985	1200	11.7		21.9						
83552	21/05/1985	0		32.2		9.8	0.8	27.06	82.5	2.666.667	
83552	21/05/1985	1200	0		22.4						
83552	22/05/1985	0		30		3.8	1.6	25.76	90.5	1	
83552	22/05/1985	1200	0		24.5						
83552	23/05/1985	0		32.1		8.7	1.3	26.9	83.25	2	
83552	23/05/1985	1200	0		24						
83552	24/05/1985	0		32.3		9.9	1.9	27.18	80	4.333.333	
83552	24/05/1985	1200	0		23.5						
83552	25/05/1985	0		32.4		9.6	2.2	27.48	79.5	1.666.667	
83552	25/05/1985	1200	0		24.7						
83552	26/05/1985	0		32.1		7.3	2.3	27.5	82.5	1.666.667	
83552	26/05/1985	1200	0		24.5						
83552	27/05/1985	0		32.6		8.5	2	27.46	81.25	2.666.667	
83552	27/05/1985	1200	0		24.2						
83552	28/05/1985	0		33		9.9	2	27.5	81	1	
83552	28/05/1985	1200	0		24.2						
83552	29/05/1985	0		31.6		8.5	2.2	25.8	82	2	
83552	29/05/1985	1200	0		21.5						
83552	30/05/1985	0		31.7		9.7	2.1	25.46	74.75	1	
83552	30/05/1985	1200	0		21.7						
83552	31/05/1985	0		31.1		9.5	3.8	26.56	73.25	2.666.667	
83552	31/05/1985	1200	0		23.2						
83552	01/06/1985	0		33.2		9.2	2.8	27.46	79.25	1.333.333	
83552	01/06/1985	1200	0		24.1						
83552	02/06/1985	0		28.1		0.2	2.4	19.54	89	5.666.667	
83552	02/06/1985	1200	0		16.8						
83552	03/06/1985	0		22.5		7	1.2	18.18	71	6.333.333	
83552	03/06/1985	1200	0.3		15.5						
83552	04/06/1985	0		24		10	3.1	17.38	73.25	0.666667	
83552	04/06/1985	1200	0		13.9						
83552	05/06/1985	0		26.3		9.8	2.3	17.8	73.25	0.666667	
83552	05/06/1985	1200	0		11.2						
83552	06/06/1985	0		25.4		10.1	2.6	18.78	65	3.333.333	
83552	06/06/1985	1200	0		13.3						
83552	07/06/1985	0		20.5		9.8	4.3	15.06	66	4	
83552	07/06/1985	1200	0		13.3						
83552	08/06/1985	0		16.3		6.4	4	11.88	65.25	4	
83552	08/06/1985	1200	0		10.7						
83552	09/06/1985	0		17.1		6.2	1.8	11.7	79	2	
83552	09/06/1985	1200	0		6.2						
83552	10/06/1985	0		20.3		9.7	3.7	13.5	69.75	1.333.333	
83552	10/06/1985	1200	0		8.2						
83552	11/06/1985	0		23.1		9.8	2.1	15.42	73.75	2.333.333	
83552	11/06/1985	1200	0		7.7						
83552	12/06/1985	0		26.1		9.9	2.8	19.1	64	2.666.667	
83552	12/06/1985	1200	0		10.7						
83552	13/06/1985	0		28.7		10	3	21.96	71	1.666.667	
83552	13/06/1985	1200	0		16.6						
83552	14/06/1985	0		30.3		9.8	2.8	23.5	72.75	1.666.667	
83552	14/06/1985	1200	0		18.7						
83552	15/06/1985	0		30.9		9.6	2.8	24.58	70.75	2.666.667	
83552	15/06/1985	1200	0		20.3						
83552	16/06/1985	0		31		9.7	3	24.7	70.25	1	
83552	16/06/1985	1200	0		19.7						
83552	17/06/1985	0		31.8		9.3	3.1	24.64	77	0.666667	
83552	17/06/1985	1200	0		20.5						
83552	18/06/1985	0		27.4		6.1	1.8	22.52	88.5	0	
83552	18/06/1985	1200	0		20.2						
83552	19/06/1985	0		29.5		9.2	1.1	21.82	78	2	
83552	19/06/1985	1200	0		16.1						
83552	20/06/1985	0		31.5		9.8	2.8	24.54	69	3.333.333	
83552	20/06/1985	1200	0		18.4						
83552	21/06/1985	0		28.3		2.2	3.2	23.7	80.25	0	
83552	21/06/1985	1200	0		21.4						
83552	22/06/1985	0		24.6		0.2	2	21.54	90.75	0.666667	
83552	22/06/1985	1200	0		20.1						
83552	23/06/1985	0		27.8		2.2	0.4	21.32	79.5	0.666667	
83552	23/06/1985	1200	0		17.6						
83552	24/06/1985	0		30.3		8.3	2.8	23.7	75.25	3.333.333	
83552	24/06/1985	1200	0		17.9						
83552	25/06/1985	0		30.4		7.3	2.9	23.68	76.25	0	
83552	25/06/1985	1200	0		19.4						
83552	26/06/1985	0		30.5		9.7	2.9	24	67.5	1.666.667	
83552	26/06/1985	1200	0		19.4						
83552	27/06/1985	0		31		9.8	3.1	23.9	71	0.666667	
83552	27/06/1985	1200	0		17.9						
83552	28/06/1985	0		30.5		8.4	2.7	24.8	75.25	1	
83552	28/06/1985	1200	0		19.3						
83552	29/06/1985	0		32		9	2.8	25.98	76.5	2.333.333	
83552	29/06/1985	1200	0		21.9						
83552	30/06/1985	0		28.7		1.1	2.4	23.9	79.75	0	
83552	30/06/1985	1200	0		22.2						
83552	01/07/1985	0		23.3		0	2.5	20.28	91.75	1.333.333	
83552	01/07/1985	1200	26.2		18.9						
83552	02/07/1985	0		23.1		0.9	3	20.26	90.25	1	
83552	02/07/1985	1200	23		19.1						
83552	03/07/1985	0		27.4		6.3	0.9	22.58	85.75	2.333.333	
83552	03/07/1985	1200	0		19.2						
83552	04/07/1985	0		30.5		9.9	1.2	24.8	79.75	2	
83552	04/07/1985	1200	0		20						
83552	05/07/1985	0		25.7		0.4	3.3	15.8	90.25	5.333.333	
83552	05/07/1985	1200	0.2		12.5						
83552	06/07/1985	0		17.6		9.5	1.3	12.78	71.5	1	
83552	06/07/1985	1200	1.6		11.3						
83552	07/07/1985	0		19.7		10.1	0.6	12.66	75.75	1.666.667	
83552	07/07/1985	1200	0		7.4						
83552	08/07/1985	0		25.6		10	4.6	18.38	70.75	2.666.667	
83552	08/07/1985	1200	0		9.2						
83552	09/07/1985	0		29.8		10	2.7	22.46	70.5	0.666667	
83552	09/07/1985	1200	0		15.8						
83552	10/07/1985	0		24		1.9	3.7	18.34	81.25	5	
83552	10/07/1985	1200	0		16						
83552	11/07/1985	0		20.3		10	3.6	14.22	68	3.333.333	
83552	11/07/1985	1200	0		11.6						
83552	12/07/1985	0		23.7		10	2.7	16.46	80	0	
83552	12/07/1985	1200	0		10.4						
83552	13/07/1985	0		26.9		10	2	19.42	77	2	
83552	13/07/1985	1200	0		10.4						
83552	14/07/1985	0		28.8		9.6	2.3	22.32	63.75	2	
83552	14/07/1985	1200	0		17.2						
83552	15/07/1985	0		28.5		9.9	4.6	22.52	59.5	2.333.333	
83552	15/07/1985	1200	0		17.1						
83552	16/07/1985	0		27.4		10	4.2	21.14	80.75	1	
83552	16/07/1985	1200	0		18.6						
83552	17/07/1985	0		28.1		10.1	3.9	22.3	61	3	
83552	17/07/1985	1200	0		17.5						
83552	18/07/1985	0		29.8		9.9	3.9	23.84	62.5	4.333.333	
83552	18/07/1985	1200	0		20.2						
83552	19/07/1985	0		29.4		10	5	23.48	58.25	2.666.667	
83552	19/07/1985	1200	0		20.3						
83552	20/07/1985	0		28.1		9.9	4	21.44	70.75	1	
83552	20/07/1985	1200	0		16.9						
83552	21/07/1985	0		29		10	2.4	21.48	67.5	0.666667	
83552	21/07/1985	1200	0		16.8						
83552	22/07/1985	0		28.5		10.1	4	22.26	75.5	1	
83552	22/07/1985	1200	0		16.1						
83552	23/07/1985	0		29.4		10	3.4	22.58	67.25	2	
83552	23/07/1985	1200	0		16.9						
83552	24/07/1985	0		29.6		9.9	4.3	23.96	58.75	4	
83552	24/07/1985	1200	0		19.1						
83552	25/07/1985	0		30.3		9.9	4.4	24.26	59.25	2.666.667	
83552	25/07/1985	1200	0		20.5						
83552	26/07/1985	0		30.5		6.7	4.9	25.22	62.5	2.666.667	
83552	26/07/1985	1200	0		20.8						
83552	27/07/1985	0		26.6		4.9	3.2	20.3	80.25	2.666.667	
83552	27/07/1985	1200	0		18.5						
83552	28/07/1985	0		30.1		6.7	2.2	23.7	77.25	0.666667	
83552	28/07/1985	1200	0		18.3						
83552	29/07/1985	0		32.7		9	2.8	25.58	64.25	2.666.667	
83552	29/07/1985	1200	0		19.2						
83552	30/07/1985	0		33.3		8.1	3.6	26.72	72.5	2.666.667	
83552	30/07/1985	1200	0		23.3						
83552	31/07/1985	0		27		0	3.1	21.6	85.5	4.333.333	
83552	31/07/1985	1200	0		18.9						
83552	01/08/1985	0		19.3		0	2.2	16.4	94.5	4	
83552	01/08/1985	1200	11.4		15.4						
83552	02/08/1985	0		18.6		2.5	0.6	15.02	88.75	4.333.333	
83552	02/08/1985	1200	2.1		13.1						
83552	03/08/1985	0		19.2		0	1.1	17.1	89.5	0	
83552	03/08/1985	1200	0		13.5						
83552	04/08/1985	0		28.1		7.5	0.3	20.94	80.25	0	
83552	04/08/1985	1200	0.1		13.6						
83552	05/08/1985	0		30.2		9.6	1.5	23.6	70	1.666.667	
83552	05/08/1985	1200	0		16.8						
83552	06/08/1985	0		31.3		9	2.8	24.36	65.5	1	
83552	06/08/1985	1200	0		18.6						
83552	07/08/1985	0		31.6		7.9	3.5	25.46	70	1	
83552	07/08/1985	1200	0		20.6						
83552	08/08/1985	0		27.3		0	3.5	17.06	78.5	7	
83552	08/08/1985	1200	0		14.5						
83552	09/08/1985	0		16		3.5	2.8	13.06	76	3.333.333	
83552	09/08/1985	1200	0		11.9						
83552	10/08/1985	0		18.6		8.3	2	14.32	70.75	5.333.333	
83552	10/08/1985	1200	0		11						
83552	11/08/1985	0		18.9		7.9	3.4	13.7	65.75	4	
83552	11/08/1985	1200	0		11.8						
83552	12/08/1985	0		22.4		9.9	3.3	14.16	70	1.333.333	
83552	12/08/1985	1200	0		7.2						
83552	13/08/1985	0		26.1		9.9	2.2	17.68	72	1	
83552	13/08/1985	1200	0		9.4						
83552	14/08/1985	0		29.4		8.4	3	22.08	60.5	2.666.667	
83552	14/08/1985	1200	0		13.6						
83552	15/08/1985	0		32.8		8.3	3.6	25.06	66	0.666667	
83552	15/08/1985	1200	0		19.3						
83552	16/08/1985	0		32.7		5.2	3.4	24.12	70.25	1	
83552	16/08/1985	1200	0		18						
83552	17/08/1985	0		31.6		5.5	3.3	22.94	74.5	4	
83552	17/08/1985	1200	0		18						
83552	18/08/1985	0		23.9		2.8	3.3	19.98	87	3.666.667	
83552	18/08/1985	1200	0		18.4						
83552	19/08/1985	0		27		0	1.5	21.48	86	0	
83552	19/08/1985	1200	0		18.2						
83552	20/08/1985	0		29.1		0	1	22.46	77.25	0	
83552	20/08/1985	1200	0		17.8						
83552	21/08/1985	0		29.6		2.7	2.4	23.02	79.5	1.666.667	
83552	21/08/1985	1200	0		18.7						
83552	22/08/1985	0		24.5		0	3	21.56	72.5	1.333.333	
83552	22/08/1985	1200	0		19.8						
83552	23/08/1985	0		27.9		7.8	3.1	21.18	64.5	1	
83552	23/08/1985	1200	0		17.5						
83552	24/08/1985	0		31.7		7.5	3.7	24.42	63	3	
83552	24/08/1985	1200	0		17.2						
83552	25/08/1985	0		33.2		0	4.3	25.96	75.5	2.333.333	
83552	25/08/1985	1200	0		20.7						
83552	26/08/1985	0		34		0	3.2	27.32	73.75	2	
83552	26/08/1985	1200	0		23.3						
83552	27/08/1985	0		34.1		2.6	3.6	24.92	71.25	4.666.667	
83552	27/08/1985	1200	0		22.1						
83552	28/08/1985	0		27.5		1.2	5.2	22.04	74.5	1	
83552	28/08/1985	1200	0		17.5						
83552	29/08/1985	0		32.6		0	2.2	25.6	71.5	1	
83552	29/08/1985	1200	0		19						
83552	30/08/1985	0		34.6		0	3.4	28.06	69	0.666667	
83552	30/08/1985	1200	0		21.3						
83552	31/08/1985	0		34.5		0	3.7	28.5	70.25	0	
83552	31/08/1985	1200	0		24.3						
83552	01/09/1985	0		29.1		0	3.5	21.08	73	7	
83552	01/09/1985	1200	0		18.7						
83552	02/09/1985	0		19		0	3.5	15.88	90.75	1	
83552	02/09/1985	1200	6.2		13.7						
83552	03/09/1985	0		27.5		5.7	1	20.02	79.25	1.666.667	
83552	03/09/1985	1200	0		13.9						
83552	04/09/1985	0		29.9		9.3	2.1	22.88	80.5	0	
83552	04/09/1985	1200	0		17.2						
83552	05/09/1985	0		31.9		9.2	2.2	25.14	76	1.666.667	
83552	05/09/1985	1200	0		19.2						
83552	06/09/1985	0		32		8.5	2.5	26.06	74	1	
83552	06/09/1985	1200	0		21.9						
83552	07/09/1985	0		33.2		8.7	2.9	28.34	61	2.666.667	
83552	07/09/1985	1200	0		22.3						
83552	08/09/1985	0		33		2.7	5.8	28.04	62.5	1.333.333	
83552	08/09/1985	1200	0		23.7						
83552	09/09/1985	0		33.6		1	4.1	28.28	69	2.666.667	
83552	09/09/1985	1200	0		23.8						
83552	10/09/1985	0		32		0	3.7	27.66	67	0	
83552	10/09/1985	1200	0		25.7						
83552	11/09/1985	0		30.4		0	3.5	24.96	78.25	2.666.667	
83552	11/09/1985	1200	0		19.6						
83552	12/09/1985	0		34.3		5.4	2.6	26.88	77	3	
83552	12/09/1985	1200	0		20.5						
83552	13/09/1985	0		35.9		7.5	2.8	28.78	68.25	2.333.333	
83552	13/09/1985	1200	0		23.5						
83552	14/09/1985	0		35.7		3.1	4	29.4	68.75	0.666667	
83552	14/09/1985	1200	0		24.6						
83552	15/09/1985	0		32.8		3.5	3.6	26.84	74.75	2.666.667	
83552	15/09/1985	1200	0		24.3						
83552	16/09/1985	0		33.4		6.9	4.1	27.08	74.25	0.666667	
83552	16/09/1985	1200	0		23.1						
83552	17/09/1985	0		28.5		4.7	4.2	23.26	72.75	4.333.333	
83552	17/09/1985	1200	0		20						
83552	18/09/1985	0		31.3		8.2	4	24.98	76.75	1.666.667	
83552	18/09/1985	1200	0		19.3						
83552	19/09/1985	0		33.9		3.4	2.2	27.26	70.75	1	
83552	19/09/1985	1200	0		21						
83552	20/09/1985	0		35.3		9.5	3.7	28.82	76.25	2	
83552	20/09/1985	1200	0		24.7						
83552	21/09/1985	0		36.1		8.2	3.6	28.88	67.75	2	
83552	21/09/1985	1200	0		23.9						
83552	22/09/1985	0		31.7		1.6	3.8	25.08	86.5	0.666667	
83552	22/09/1985	1200	10		22.1						
83552	23/09/1985	0		27.4		0	2.9	23.14	86.5	2.333.333	
83552	23/09/1985	1200	6.5		21						
83552	24/09/1985	0		30		3.7	1.5	24.26	79.75	0.666667	
83552	24/09/1985	1200	0.5		20.5						
83552	25/09/1985	0		32.9		9.7	2.3	25.88	71	1.666.667	
83552	25/09/1985	1200	0		20.5						
83552	26/09/1985	0		35		9.6	3.4	28.26	70	1.666.667	
83552	26/09/1985	1200	0		21.3						
83552	27/09/1985	0		29.7		0	4.2	23.72	94.25	2.666.667	
83552	27/09/1985	1200	12.4		21.4						
83552	28/09/1985	0		21.9		0	0.6	18.42	96.75	0.666667	
83552	28/09/1985	1200	18.2		17						
83552	29/09/1985	0		29.1		10.3	0.9	23.12	59.25	2.666.667	
83552	29/09/1985	1200	5.1		16.4						
83552	30/09/1985	0		29		10.8	4.5	21.96	64.25	0	
83552	30/09/1985	1200	0		16.2						
83552	01/10/1985	0		32.1		10.4	3.8	24.04	65.5	0	
83552	01/10/1985	1200	0		15.9						
83552	02/10/1985	0		34.6		10.6	3.7	28.06	51.75	2	
83552	02/10/1985	1200	0		21.3						
83552	03/10/1985	0		35.8		8.2	5.8	28.82	60	0.666667	
83552	03/10/1985	1200	0		23.9						
83552	04/10/1985	0		35.8		10.3	4	27.66	63	0	
83552	04/10/1985	1200	0		21.5						
83552	05/10/1985	0		37.4		9.6	5	29.82	57.5	1.333.333	
83552	05/10/1985	1200	0		23.1						
83552	06/10/1985	0		38		9.4	5.1	30.78	68.5	0.666667	
83552	06/10/1985	1200	0		25.1						
83552	07/10/1985	0		37.2		6.2	3.9	27.48	75	2	
83552	07/10/1985	1200	0		24.4						
83552	08/10/1985	0		24.8		0	5	20.34	85.25	2	
83552	08/10/1985	1200	3.6		19.3						
83552	09/10/1985	0		32.1		9	1.9	25	74.5	1	
83552	09/10/1985	1200	0		17.9						
83552	10/10/1985	0		33.6		5.6	2.6	27.74	71.75	0.666667	
83552	10/10/1985	1200	0		20.3						
83552	11/10/1985	0		32.6		7.3	2.8	27.06	77.25	0.666667	
83552	11/10/1985	1200	0		23.1						
83552	12/10/1985	0		35.7		10.8	2.7	28.76	69.5	2	
83552	12/10/1985	1200	0		22.7						
83552	13/10/1985	0		36		10.4	4.3	29.58	66.75	1.333.333	
83552	13/10/1985	1200	0		25.1						
83552	14/10/1985	0		37		10.1	5	30.7	68.75	1.333.333	
83552	14/10/1985	1200	0		25.5						
83552	15/10/1985	0		36		8.4	4.8	29.7	66.5	0.666667	
83552	15/10/1985	1200	0		24.3						
83552	16/10/1985	0		30.5		0.4	4.2	25.52	87.5	1	
83552	16/10/1985	1200	4.8		24.1						
83552	17/10/1985	0		31.5		2.5	1	26.28	74.75	3	
83552	17/10/1985	1200	0		22.1						
83552	18/10/1985	0		34.6		6	3	28.74	70	1.666.667	
83552	18/10/1985	1200	0		23.9						
83552	19/10/1985	0		28.9		1.6	2.2	25.36	89.25	2	
83552	19/10/1985	1200	0.6		23						
83552	20/10/1985	0		27.8		10.2	1.9	21.9	79.75	2.333.333	
83552	20/10/1985	1200	28.1		18.2						
83552	21/10/1985	0		31.3		11.6	2.1	24.48	75.5	0.666667	
83552	21/10/1985	1200	0		18.1						
83552	22/10/1985	0		35.2		11.7	3.2	28.06	66.5	1.666.667	
83552	22/10/1985	1200	0		21.1						
83552	23/10/1985	0		29.7		0.3	3.7	25.92	80.5	1.666.667	
83552	23/10/1985	1200	0		21.1						
83552	24/10/1985	0		34.8		6	1.7	28.18	75.5	0.666667	
83552	24/10/1985	1200	0		22.3						
83552	25/10/1985	0		32.6		5.1	3.3	25.94	78.25	1.333.333	
83552	25/10/1985	1200	12.5		21.1						
83552	26/10/1985	0		33.2		5.9	3.1	25.06	80.75	1.666.667	
83552	26/10/1985	1200	0		21.1						
83552	27/10/1985	0		32.5		4.3	1.8	26.96	75.25	2	
83552	27/10/1985	1200	5		22.3						
83552	28/10/1985	0		34.6		11.5	2.2	28.46	71.75	0.666667	
83552	28/10/1985	1200	0		22.3						
83552	29/10/1985	0		34.6		7.6	3.4	28.66	74	1.666.667	
83552	29/10/1985	1200	0		24.5						
83552	30/10/1985	0		35.8		8.1	2.9	29.14	75.75	1	
83552	30/10/1985	1200	0		23.9						
83552	31/10/1985	0		34		5.6	3.1	28.78	80.5	1.066.667	
83552	31/10/1985	1200	0		25.7						
83552	01/11/1985	0		31		1.3	2.2	26	87.75	1.666.667	
83552	01/11/1985	1200	6.7		24.1						
83552	02/11/1985	0		28.5		0	1.4	24.18	87.75	3	
83552	02/11/1985	1200	3.4		22.7						
83552	03/11/1985	0		29.4		2.5	1.5	23.98	82.5	3	
83552	03/11/1985	1200	0		21.5						
83552	04/11/1985	0		25.6		2.6	1.5	22.28	88.75	2.666.667	
83552	04/11/1985	1200	0		20.7						
83552	05/11/1985	0		31.5		9.5	2.4	25.46	76.5	1.666.667	
83552	05/11/1985	1200	0		20.1						
83552	06/11/1985	0		33.5		11.5	3.9	26.84	51.75	2	
83552	06/11/1985	1200	0		21.5						
83552	07/11/1985	0		36.3		11.7	5.1	27.44	56.75	1	
83552	07/11/1985	1200	0		19.1						
83552	08/11/1985	0		37.9		11.6	5.8	29.66	51.25	1.666.667	
83552	08/11/1985	1200	0		21.5						
83552	09/11/1985	0		37.2		11.8	5.4	30.4	63.75	0.666667	
83552	09/11/1985	1200	0		24.1						
83552	10/11/1985	0		36.1		11.9	4.6	28.5	70.25	3.333.333	
83552	10/11/1985	1200	0		25.5						
83552	11/11/1985	0		31.9		5.9	3.8	26.52	81.25	2	
83552	11/11/1985	1200	0		22.9						
83552	12/11/1985	0		34.6		11.4	2.1	28.72	68.5	1.333.333	
83552	12/11/1985	1200	3.5		23.4						
83552	13/11/1985	0		36.2		12	4.5	29.54	60.75	1.333.333	
83552	13/11/1985	1200	0		24.3						
83552	14/11/1985	0		38.1		12	5.6	31.44	56.5	2	
83552	14/11/1985	1200	0		28.3						
83552	15/11/1985	0		38.9		11.8	5.6	31.3	55.25	1.333.333	
83552	15/11/1985	1200	0		24.7						
83552	16/11/1985	0		39.8		10.9	6.6	30.7	61.25	0	
83552	16/11/1985	1200	0		23.6						
83552	17/11/1985	0		40.2		8.6	5.5	29.94	52.25	2.666.667	
83552	17/11/1985	1200	0		24.1						
83552	18/11/1985	0		39.7		11.3	6.8	30.96	48.75	3	
83552	18/11/1985	1200	0		23.2						
83552	19/11/1985	0		40.3		9.9	8.4	31.48	52.5	2	
83552	19/11/1985	1200	0		24.2						
83552	20/11/1985	0		39			5.3	29.94	57.25	3	
83552	20/11/1985	1200	0		24.9						
83552	21/11/1985	0		36		10.3	4.8	29.1	63.5	2	
83552	21/11/1985	1200	0		23.4						
83552	22/11/1985	0		35.8		5	4.3	28.1	79	2.666.667	
83552	22/11/1985	1200	0		23.8						
83552	23/11/1985	0		35.3		5.7	4.7	28.44	72.75	2	
83552	23/11/1985	1200	2.2		24.3						
83552	24/11/1985	0		31.4		0.8	1.4	23.74	89.25	2.666.667	
83552	24/11/1985	1200	5		18.8						
83552	25/11/1985	0		32.4		4.2	0.9	25.9	86.75	1	
83552	25/11/1985	1200	36.4		22.1						
83552	26/11/1985	0		31.2		3.6	1.1	25.62	89	1.666.667	
83552	26/11/1985	1200	6		24.1						
83552	27/11/1985	0		32.8		10.1	1.5	27.74	62.75	5	
83552	27/11/1985	1200	2		22.7						
83552	28/11/1985	0		32.7		11.4	6.9	25.04	61.75	3.333.333	
83552	28/11/1985	1200	0		21.3						
83552	29/11/1985	0		32.9		10.9	7.4	27.14	59.5	4.333.333	
83552	29/11/1985	1200	0		22						
83552	30/11/1985	0		36.4		11.5	6.8	29.62	57.25	1.666.667	
83552	30/11/1985	1200	0		24.1						
83552	01/12/1985	0		36.4		11.6	5.4	28.54	48	0	
83552	01/12/1985	1200	0		21.3						
83552	02/12/1985	0		37.1		11.5	7	28.68	49.25	2	
83552	02/12/1985	1200	0		19.8						
83552	03/12/1985	0		37.3		10.5	7	29.04	54.5	1.666.667	
83552	03/12/1985	1200	0		21.9						
83552	04/12/1985	0		37.1		9.8	5.9	29.34	53	1.333.333	
83552	04/12/1985	1200	0		22.3						
83552	05/12/1985	0		36.7		11.5	7.1	29.28	49	2	
83552	05/12/1985	1200	0		21.1						
83552	06/12/1985	0		36.7		10.8	7.5	29.88	45.75	1.666.667	
83552	06/12/1985	1200	0		25.1						
83552	07/12/1985	0		38		11.5	6.6	30.06	51.25	0.666667	
83552	07/12/1985	1200	0		21.3						
83552	08/12/1985	0		39.2		11.6	6	30.82	49.25	1	
83552	08/12/1985	1200	0		22.8						
83552	09/12/1985	0		40		10.5	6.7	32.32	53.5	2	
83552	09/12/1985	1200	0		25.6						
83552	10/12/1985	0		39.7		6.5	4.5	31.18	61.5	2.666.667	
83552	10/12/1985	1200	0		26.1						
83552	11/12/1985	0		36.3		10.4	6	29.58	73.5	2	
83552	11/12/1985	1200	16.4		22.9						
83552	12/12/1985	0		38.4		10.3	2.4	30.66	60.75	1.333.333	
83552	12/12/1985	1200	0		24.7						
83552	13/12/1985	0		35.6		5.6	5	29.62	72.25	2.333.333	
83552	13/12/1985	1200	0		25.7						
83552	14/12/1985	0		30.5		0.9	3	27.44	82.25	2.333.333	
83552	14/12/1985	1200	0		26.1						
83552	15/12/1985	0		36		9	1.4	28.46	76	2	
83552	15/12/1985	1200	5.7		24.9						
83552	16/12/1985	0		33.9		4.4	2.7	27.44	80.25	1.666.667	
83552	16/12/1985	1200	2.5		22.7						
83552	17/12/1985	0		34.8		7.7	2.2	29.1	78.25	1.333.333	
83552	17/12/1985	1200	0		23.9						
83552	18/12/1985	0		38.1		9.1	2.9	29.06	70	1.666.667	
83552	18/12/1985	1200	0		24.2						
