Estacao	Data	Hora	Precipitacao	TempMaxima	TempMinima	Insolacao	Evaporacao Piche	Temp Comp Media	Umidade Relativa Media	Velocidade do Vento Media
83565	06/10/2006	0	sv	29	sv	6.8	4.5	24.18	72.75	1
83565	06/10/2006	1200	0.6	sv	19.3	sv	sv	sv	sv	sv
83565	07/10/2006	0	sv	30.4	sv	1.5	3	23.52	84	1
83565	07/10/2006	1200	0.6	sv	20.5	sv	sv	sv	sv	sv
83565	08/10/2006	0	sv	33.2	sv	9.6	1.5	26.18	62.5	0.666667
83565	08/10/2006	1200	0	sv	18.1	sv	sv	sv	sv	sv
83565	09/10/2006	0	sv	33.6	sv	10.3	1.7	26.38	58.25	2
83565	09/10/2006	1200	0	sv	20.9	sv	sv	sv	sv	sv
83565	10/10/2006	0	sv	32.8	sv	10.8	1.5	26.38	55.25	2.666.667
83565	10/10/2006	1200	0	sv	19.7	sv	sv	sv	sv	sv
83565	11/10/2006	0	sv	33.8	sv	7.3	1.6	25.58	64.75	1.333.333
83565	11/10/2006	1200	0	sv	20.3	sv	sv	sv	sv	sv
83565	12/10/2006	0	sv	30.4	sv	1.5	1.7	24.78	77.75	2
83565	12/10/2006	1200	2.4	sv	19.9	sv	sv	sv	sv	sv
83565	13/10/2006	0	sv	29.6	sv	0.8	4.5	24.78	81.75	1.666.667
83565	13/10/2006	1200	0	sv	21.3	sv	sv	sv	sv	sv
83565	14/10/2006	0	sv	31	sv	3.5	1.8	24.54	73.25	1
83565	14/10/2006	1200	0	sv	19.9	sv	sv	sv	sv	sv
83565	15/10/2006	0	sv	32.8	sv	6.2	4.1	26.38	68.75	1
83565	15/10/2006	1200	0	sv	19.7	sv	sv	sv	sv	sv
83565	16/10/2006	0	sv	32.2	sv	6.1	3.9	25.62	77.5	0.666667
83565	16/10/2006	1200	15	sv	19.7	sv	sv	sv	sv	sv
83565	17/10/2006	0	sv	30.8	sv	3.8	2.8	25.1	83.25	1.333.333
83565	17/10/2006	1200	17.6	sv	21.3	sv	sv	sv	sv	sv
83565	18/10/2006	0	sv	30.4	sv	4.9	2.2	24.34	91.25	1.666.667
83565	18/10/2006	1200	0.8	sv	21.5	sv	sv	sv	sv	sv
83565	19/10/2006	0	sv	32.6	sv	8.9	1.5	26.54	73	0.666667
83565	19/10/2006	1200	26.8	sv	20.3	sv	sv	sv	sv	sv
83565	20/10/2006	0	sv	30	sv	4.9	3.1	25.26	73.75	2
83565	20/10/2006	1200	44.8	sv	20.7	sv	sv	sv	sv	sv
83565	21/10/2006	0	sv	30.2	sv	11.3	5	24.12	55.75	1
83565	21/10/2006	1200	0	sv	18.1	sv	sv	sv	sv	sv
83565	22/10/2006	0	sv	31	sv	11.7	6.4	24.04	47	1
83565	22/10/2006	1200	0	sv	17.7	sv	sv	sv	sv	sv
83565	23/10/2006	0	sv	31.8	sv	9.8	8.3	24.5	51.75	1.333.333
83565	23/10/2006	1200	0	sv	14.5	sv	sv	sv	sv	sv
83565	24/10/2006	0	sv	31	sv	4.5	8.4	24.02	76.25	2.666.667
83565	24/10/2006	1200	0	sv	19.9	sv	sv	sv	sv	sv
83565	25/10/2006	0	sv	31	sv	10.8	4.9	26.18	64.25	1.666.667
83565	25/10/2006	1200	0	sv	19.9	sv	sv	sv	sv	sv
83565	26/10/2006	0	sv	33.2	sv	11.4	4.9	27.34	63	1.333.333
83565	26/10/2006	1200	0	sv	20.5	sv	sv	sv	sv	sv
83565	27/10/2006	0	sv	35.4	sv	12	5.4	29.34	53.25	0.666667
83565	27/10/2006	1200	0	sv	21.5	sv	sv	sv	sv	sv
83565	28/10/2006	0	sv	36.4	sv	8.9	8.2	29.78	53.25	2
83565	28/10/2006	1200	0	sv	23.3	sv	sv	sv	sv	sv
83565	29/10/2006	0	sv	35.4	sv	11.9	7.5	29.14	43.5	0.666667
83565	29/10/2006	1200	0	sv	21.9	sv	sv	sv	sv	sv
83565	30/10/2006	0	sv	34.8	sv	5	8.8	28.86	44.25	0.666667
83565	30/10/2006	1200	0	sv	21.5	sv	sv	sv	sv	sv
83565	31/10/2006	0	sv	35.2	sv	6.6	8.6	29.9	45	1
83565	31/10/2006	1200	0	sv	22.7	sv	sv	sv	sv	sv
83565	01/11/2006	0	sv	31.2	sv	1.6	8	26.46	72	0.333333
83565	01/11/2006	1200	2.4	sv	21.7	sv	sv	sv	sv	sv
83565	02/11/2006	0	sv	28.6	sv	1	3.3	23.5	94.25	1
83565	02/11/2006	1200	12	sv	20.1	sv	sv	sv	sv	sv
83565	03/11/2006	0	sv	31.8	sv	6.6	0.7	25.22	81	0.333333
83565	03/11/2006	1200	25.8	sv	20.5	sv	sv	sv	sv	sv
83565	04/11/2006	0	sv	32.2	sv	5.8	2.8	25.34	82.75	0.666667
83565	04/11/2006	1200	6.2	sv	20.5	sv	sv	sv	sv	sv
83565	05/11/2006	0	sv	32.8	sv	8.2	2.1	25.9	77.75	0
83565	05/11/2006	1200	50	sv	20.3	sv	sv	sv	sv	sv
83565	06/11/2006	0	sv	31.6	sv	4.2	2.9	25.18	90.75	0.666667
83565	06/11/2006	1200	19.6	sv	20.5	sv	sv	sv	sv	sv
83565	07/11/2006	0	sv	30	sv	4.1	1.7	25.86	73.5	1.333.333
83565	07/11/2006	1200	33.6	sv	20.9	sv	sv	sv	sv	sv
83565	08/11/2006	0	sv	27.2	sv	0.4	3.8	22.1	89.75	1.666.667
83565	08/11/2006	1200	0	sv	18.7	sv	sv	sv	sv	sv
83565	09/11/2006	0	sv	26.4	sv	1.6	1.8	22.64	67.75	2
83565	09/11/2006	1200	7.6	sv	18.7	sv	sv	sv	sv	sv
83565	10/11/2006	0	sv	26.6	sv	2.5	3.9	21.52	69.5	1.666.667
83565	10/11/2006	1200	10.2	sv	16.9	sv	sv	sv	sv	sv
83565	11/11/2006	0	sv	27.4	sv	11.8	4.5	21.84	51.5	1.666.667
83565	11/11/2006	1200	0	sv	16.5	sv	sv	sv	sv	sv
83565	12/11/2006	0	sv	28.4	sv	12.3	0.8	22.34	59.5	1.333.333
83565	12/11/2006	1200	0	sv	15.4	sv	sv	sv	sv	sv
83565	13/11/2006	0	sv	30.2	sv	12.5	13.2	23.5	57	1.333.333
83565	13/11/2006	1200	0	sv	16.1	sv	sv	sv	sv	sv
83565	14/11/2006	0	sv	30.6	sv	12.6	7.1	24.34	52.25	0.666667
83565	14/11/2006	1200	0	sv	16.1	sv	sv	sv	sv	sv
83565	15/11/2006	0	sv	34.2	sv	12	5.3	26.94	48.75	1
83565	15/11/2006	1200	0	sv	18.1	sv	sv	sv	sv	sv
83565	16/11/2006	0	sv	35	sv	11.6	7.9	28.7	54	2.333.333
83565	16/11/2006	1200	0	sv	20.9	sv	sv	sv	sv	sv
83565	17/11/2006	0	sv	35.4	sv	12.1	8.1	29.5	52.25	1
83565	17/11/2006	1200	0	sv	22.1	sv	sv	sv	sv	sv
83565	18/11/2006	0	sv	36.8	sv	11.7	8.8	30.34	48.5	0.666667
83565	18/11/2006	1200	0	sv	22.5	sv	sv	sv	sv	sv
83565	19/11/2006	0	sv	37	sv	10.4	7.7	28.1	65.5	0.666667
83565	19/11/2006	1200	0	sv	22.5	sv	sv	sv	sv	sv
83565	20/11/2006	0	sv	34.2	sv	9.9	7.4	26.86	64	1.666.667
83565	20/11/2006	1200	6.8	sv	20.7	sv	sv	sv	sv	sv
83565	21/11/2006	0	sv	33.8	sv	11	4.9	26.82	61.75	1
83565	21/11/2006	1200	0	sv	20.1	sv	sv	sv	sv	sv
83565	22/11/2006	0	sv	32.6	sv	7.9	1.6	27.62	66.25	1
83565	22/11/2006	1200	8	sv	21.5	sv	sv	sv	sv	sv
83565	23/11/2006	0	sv	34.2	sv	4.2	4.2	27.42	74.75	1
83565	23/11/2006	1200	0	sv	22.3	sv	sv	sv	sv	sv
83565	24/11/2006	0	sv	33.4	sv	9.9	4	27.78	60.5	1.333.333
83565	24/11/2006	1200	1.2	sv	21.5	sv	sv	sv	sv	sv
83565	25/11/2006	0	sv	32.4	sv	4.5	6.2	26.1	76.75	1.666.667
83565	25/11/2006	1200	0	sv	21.7	sv	sv	sv	sv	sv
83565	26/11/2006	0	sv	34.8	sv	10	2.2	26.42	73.5	1.333.333
83565	26/11/2006	1200	0	sv	20.9	sv	sv	sv	sv	sv
83565	27/11/2006	0	sv	33.6	sv	9.2	1.4	27.58	69	2
83565	27/11/2006	1200	11	sv	22.1	sv	sv	sv	sv	sv
83565	28/11/2006	0	sv	32.6	sv	5.6	1	26.06	72.75	2
83565	28/11/2006	1200	0	sv	20.9	sv	sv	sv	sv	sv
83565	29/11/2006	0	sv	32.2	sv	9.7	0.7	26.54	73.5	1.333.333
83565	29/11/2006	1200	3.2	sv	21.7	sv	sv	sv	sv	sv
83565	30/11/2006	0	sv	34	sv	7.5	0.9	26.58	78	1.666.667
83565	30/11/2006	1200	0.6	sv	21.3	sv	sv	sv	sv	sv
83565	01/12/2006	0	sv	31.2	sv	11.2	0.5	26.62	sv	2
83565	01/12/2006	1200	43	sv	20.5	sv	sv	sv	sv	sv
83565	02/12/2006	0	sv	31.4	sv	10.4	0.8	27.1	sv	2
83565	02/12/2006	1200	0	sv	21.5	sv	sv	sv	sv	sv
83565	03/12/2006	0	sv	28.6	sv	1.7	0.7	24.2	sv	1
83565	03/12/2006	1200	27.6	sv	20.3	sv	sv	sv	sv	sv
83565	04/12/2006	0	sv	30.2	sv	2	2.6	24.78	sv	1.5
83565	04/12/2006	1200	1.2	sv	20.9	sv	sv	sv	sv	sv
83565	05/12/2006	0	sv	30.6	sv	3.9	2	24.32	sv	1.5
83565	05/12/2006	1200	15.6	sv	18.7	sv	sv	sv	sv	sv
83565	06/12/2006	0	sv	32	sv	9.7	2.6	26.46	sv	1
83565	06/12/2006	1200	0	sv	20.3	sv	sv	sv	sv	sv
83565	07/12/2006	0	sv	30.8	sv	8.3	5.2	24.82	sv	1
83565	07/12/2006	1200	0.8	sv	20.1	sv	sv	sv	sv	sv
83565	08/12/2006	0	sv	29.6	sv	2	1.9	23.82	sv	1
83565	08/12/2006	1200	6.2	sv	20.3	sv	sv	sv	sv	sv
83565	09/12/2006	0	sv	28.2	sv	1.9	0.6	24.02	sv	1.5
83565	09/12/2006	1200	24.2	sv	20.1	sv	sv	sv	sv	sv
83565	10/12/2006	0	sv	30.8	sv	6.6	0.6	25.78	sv	0.5
83565	10/12/2006	1200	9.6	sv	20.5	sv	sv	sv	sv	sv
83565	11/12/2006	0	sv	32.2	sv	7.1	0.5	26.38	sv	1.5
83565	11/12/2006	1200	12.6	sv	21.7	sv	sv	sv	sv	sv
83565	12/12/2006	0	sv	31.8	sv	9	0.9	26.7	sv	2
83565	12/12/2006	1200	0	sv	20.7	sv	sv	sv	sv	sv
83565	13/12/2006	0	sv	27.6	sv	0.4	0.8	24.54	sv	1
83565	13/12/2006	1200	0.2	sv	21.7	sv	sv	sv	sv	sv
83565	14/12/2006	0	sv	28.8	sv	0.2	0.3	23.96	sv	1.5
83565	14/12/2006	1200	102.4	sv	20.3	sv	sv	sv	sv	sv
83565	15/12/2006	0	sv	31.4	sv	2.2	0.4	26.18	sv	1
83565	15/12/2006	1200	3.8	sv	20.5	sv	sv	sv	sv	sv
83565	16/12/2006	0	sv	31.6	sv	4.3	0.6	25.82	sv	2
83565	16/12/2006	1200	3.6	sv	21.7	sv	sv	sv	sv	sv
83565	17/12/2006	0	sv	32.6	sv	10.2	0.6	27.66	sv	1.5
83565	17/12/2006	1200	0	sv	20.9	sv	sv	sv	sv	sv
83565	18/12/2006	0	sv	31.2	sv	5.7	1	26.86	sv	0.5
83565	18/12/2006	1200	0.4	sv	21.5	sv	sv	sv	sv	sv
83565	19/12/2006	0	sv	33	sv	7.2	0.6	26.26	sv	1.5
83565	19/12/2006	1200	52.2	sv	21.7	sv	sv	sv	sv	sv
83565	20/12/2006	0	sv	29.8	sv	1.6	0.8	24.94	sv	0.5
83565	20/12/2006	1200	4	sv	20.5	sv	sv	sv	sv	sv
83565	21/12/2006	0	sv	31.2	sv	2.7	0.4	24.06	89.5	1.333.333
83565	21/12/2006	1200	19.4	sv	20.1	sv	sv	sv	sv	sv
83565	22/12/2006	0	sv	32.4	sv	3.7	1.2	25.02	84.5	1
83565	22/12/2006	1200	13	sv	20.3	sv	sv	sv	sv	sv
83565	23/12/2006	0	sv	32.8	sv	5.4	1.1	25.26	82.5	0.333333
83565	23/12/2006	1200	27.6	sv	20.1	sv	sv	sv	sv	sv
83565	24/12/2006	0	sv	33.4	sv	10.5	2.1	26.74	68.75	1.666.667
83565	24/12/2006	1200	2.8	sv	20.7	sv	sv	sv	sv	sv
83565	25/12/2006	0	sv	34.6	sv	9.2	4.6	26.98	64.75	1.666.667
83565	25/12/2006	1200	34.4	sv	19.3	sv	sv	sv	sv	sv
83565	26/12/2006	0	sv	32.4	sv	6	5.6	26.1	78.75	0.666667
83565	26/12/2006	1200	3.6	sv	20.7	sv	sv	sv	sv	sv
83565	27/12/2006	0	sv	33.6	sv	8.5	2.7	24.58	79	0.666667
83565	27/12/2006	1200	3.4	sv	18.5	sv	sv	sv	sv	sv
83565	28/12/2006	0	sv	32.2	sv	9.3	1.8	26.66	67.5	0.333333
83565	28/12/2006	1200	53.4	sv	18.7	sv	sv	sv	sv	sv
83565	29/12/2006	0	sv	33.2	sv	7.9	1.3	25.5	81.5	0.333333
83565	29/12/2006	1200	0	sv	20.3	sv	sv	sv	sv	sv
83565	30/12/2006	0	sv	27.8	sv	0.3	0.8	23.76	86	0
83565	30/12/2006	1200	41.8	sv	18.3	sv	sv	sv	sv	sv
83565	31/12/2006	0	sv	31.8	sv	5.6	0.6	25.14	84	1.333.333
83565	31/12/2006	1200	0	sv	20.5	sv	sv	sv	sv	sv
83565	01/01/2007	0	sv	29.6	sv	2.2	0.4	24.36	85.5	1.666.667
83565	01/01/2007	1200	20.8	sv	19.5	sv	sv	sv	sv	sv
83565	02/01/2007	0	sv	29.8	sv	5.5	0.3	25.02	74.75	2
83565	02/01/2007	1200	130.2	sv	19.1	sv	sv	sv	sv	sv
83565	03/01/2007	0	sv	32.6	sv	5.3	1.3	25.38	77	1.666.667
83565	03/01/2007	1200	0.4	sv	19.5	sv	sv	sv	sv	sv
83565	04/01/2007	0	sv	32.4	sv	5.2	0.1	24.3	83.5	2.333.333
83565	04/01/2007	1200	2.8	sv	19.9	sv	sv	sv	sv	sv
83565	05/01/2007	0	sv	30.4	sv	1	0.8	24.98	83.75	2.333.333
83565	05/01/2007	1200	10	sv	19.9	sv	sv	sv	sv	sv
83565	06/01/2007	0	sv	28.8	sv	0.7	0.5	24.26	86.25	2.333.333
83565	06/01/2007	1200	11.4	sv	19.7	sv	sv	sv	sv	sv
83565	07/01/2007	0	sv	27.6	sv	0	0.5	23.32	88.25	1
83565	07/01/2007	1200	44.4	sv	19.3	sv	sv	sv	sv	sv
83565	08/01/2007	0	sv	31.8	sv	3.9	0.3	25.5	83.75	1
83565	08/01/2007	1200	3.8	sv	20.1	sv	sv	sv	sv	sv
83565	09/01/2007	0	sv	31.6	sv	2.8	0.6	26.38	78.25	0.333333
83565	09/01/2007	1200	7.4	sv	21.3	sv	sv	sv	sv	sv
83565	10/01/2007	0	sv	33.4	sv	7.8	0.6	27.3	77	0.666667
83565	10/01/2007	1200	0	sv	22.1	sv	sv	sv	sv	sv
83565	11/01/2007	0	sv	32.8	sv	6.1	2.9	27.5	70.75	1
83565	11/01/2007	1200	0	sv	20.9	sv	sv	sv	sv	sv
83565	12/01/2007	0	sv	33	sv	6.7	3.1	26.62	75	1
83565	12/01/2007	1200	2.2	sv	20.3	sv	sv	sv	sv	sv
83565	13/01/2007	0	sv	31.2	sv	4.2	3.2	25.02	89.5	0.666667
83565	13/01/2007	1200	4.8	sv	20.7	sv	sv	sv	sv	sv
83565	14/01/2007	0	sv	31.2	sv	2.7	1.6	24.34	93.5	1.333.333
83565	14/01/2007	1200	13.4	sv	19.9	sv	sv	sv	sv	sv
83565	15/01/2007	0	sv	29.6	sv	0.3	0.9	24.5	94	1.666.667
83565	15/01/2007	1200	55.6	sv	20.1	sv	sv	sv	sv	sv
83565	16/01/2007	0	sv	29.6	sv	0.3	0.5	24.18	95.25	1
83565	16/01/2007	1200	18.8	sv	20.7	sv	sv	sv	sv	sv
83565	17/01/2007	0	sv	31.6	sv	5.4	0.2	25.94	86.5	2.333.333
83565	17/01/2007	1200	15.6	sv	20.1	sv	sv	sv	sv	sv
83565	18/01/2007	0	sv	32.6	sv	5.9	0.6	26.5	81.75	0.666667
83565	18/01/2007	1200	2.4	sv	21.5	sv	sv	sv	sv	sv
83565	19/01/2007	0	sv	34	sv	9.6	0.7	26.9	70.75	1.666.667
83565	19/01/2007	1200	0	sv	19.5	sv	sv	sv	sv	sv
83565	20/01/2007	0	sv	29.6	sv	2.5	4.6	25.34	82.75	0.666667
83565	20/01/2007	1200	1.4	sv	20.3	sv	sv	sv	sv	sv
83565	21/01/2007	0	sv	31.6	sv	3.5	2.4	24.34	87	1
83565	21/01/2007	1200	0	sv	19.9	sv	sv	sv	sv	sv
83565	22/01/2007	0	sv	28.2	sv	2.6	1	22.66	89.25	1
83565	22/01/2007	1200	19.2	sv	19.1	sv	sv	sv	sv	sv
83565	23/01/2007	0	sv	29	sv	5	0.4	24.56	79.25	1
83565	23/01/2007	1200	21	sv	18.9	sv	sv	sv	sv	sv
83565	24/01/2007	0	sv	31.8	sv	6.5	0.7	25.1	80.5	0.666667
83565	24/01/2007	1200	9	sv	18.7	sv	sv	sv	sv	sv
83565	25/01/2007	0	sv	31.4	sv	6.7	1.1	25.46	78.5	1.333.333
83565	25/01/2007	1200	31	sv	20.5	sv	sv	sv	sv	sv
83565	26/01/2007	0	sv	31.4	sv	5.6	4	25.34	84.75	1.666.667
83565	26/01/2007	1200	0.6	sv	20.3	sv	sv	sv	sv	sv
83565	27/01/2007	0	sv	31.8	sv	2.9	1.9	25.06	86.25	1.333.333
83565	27/01/2007	1200	6.4	sv	20.5	sv	sv	sv	sv	sv
83565	28/01/2007	0	sv	26.4	sv	0	1.8	23.14	93.75	1
83565	28/01/2007	1200	21.6	sv	19.6	sv	sv	sv	sv	sv
83565	29/01/2007	0	sv	29.2	sv	2.5	0.6	23.98	92.25	1.333.333
83565	29/01/2007	1200	28	sv	19.7	sv	sv	sv	sv	sv
83565	30/01/2007	0	sv	30.8	sv	4.1	0.5	25.18	87.25	1.333.333
83565	30/01/2007	1200	24.2	sv	20.3	sv	sv	sv	sv	sv
83565	31/01/2007	0	sv	31.4	sv	8.4	0.4	26.42	73.25	0.333333
83565	31/01/2007	1200	18.6	sv	21.5	sv	sv	sv	sv	sv
83565	01/02/2007	0	sv	33.2	sv	12.2	0.7	27.8	72.75	0.333333
83565	01/02/2007	1200	0	sv	23	sv	sv	sv	sv	sv
83565	02/02/2007	0	sv	33	sv	9.1	0.7	27.66	71.75	1.666.667
83565	02/02/2007	1200	0	sv	23.7	sv	sv	sv	sv	sv
83565	03/02/2007	0	sv	31.8	sv	6.5	0.8	26.26	73	1.666.667
83565	03/02/2007	1200	0	sv	22.1	sv	sv	sv	sv	sv
83565	04/02/2007	0	sv	32	sv	9.1	0.6	26.74	76.75	1
83565	04/02/2007	1200	0	sv	21.5	sv	sv	sv	sv	sv
83565	05/02/2007	0	sv	31.8	sv	5.4	1	25.34	85.5	2
83565	05/02/2007	1200	0	sv	20.9	sv	sv	sv	sv	sv
83565	06/02/2007	0	sv	32.2	sv	11.4	0.6	27.42	74.5	0.666667
83565	06/02/2007	1200	2.8	sv	22.1	sv	sv	sv	sv	sv
83565	07/02/2007	0	sv	29	sv	2.4	1.2	24.98	87	1.333.333
83565	07/02/2007	1200	0	sv	20.9	sv	sv	sv	sv	sv
83565	08/02/2007	0	sv	32	sv	9.7	1.3	27.38	73.5	1
83565	08/02/2007	1200	17.2	sv	21.7	sv	sv	sv	sv	sv
83565	09/02/2007	0	sv	32	sv	2.9	3.9	25.82	84.25	1
83565	09/02/2007	1200	0	sv	22.5	sv	sv	sv	sv	sv
83565	10/02/2007	0	sv	33.6	sv	7.2	2.9	27.62	73.5	1.666.667
83565	10/02/2007	1200	6.4	sv	22.9	sv	sv	sv	sv	sv
83565	11/02/2007	0	sv	32	sv	4.4	4.4	24.82	85.25	0.666667
83565	11/02/2007	1200	3.2	sv	21.7	sv	sv	sv	sv	sv
83565	12/02/2007	0	sv	25.2	sv	0	1.8	22.88	92.5	1
83565	12/02/2007	1200	22.8	sv	20.9	sv	sv	sv	sv	sv
83565	13/02/2007	0	sv	30.2	sv	10.9	1.2	24.88	58.5	2.333.333
83565	13/02/2007	1200	3.6	sv	19.5	sv	sv	sv	sv	sv
83565	14/02/2007	0	sv	32	sv	12.2	2.7	26.02	62.25	0.666667
83565	14/02/2007	1200	0	sv	20.3	sv	sv	sv	sv	sv
83565	15/02/2007	0	sv	32.4	sv	11.3	1.6	27.18	63.25	1.333.333
83565	15/02/2007	1200	0	sv	21.3	sv	sv	sv	sv	sv
83565	16/02/2007	0	sv	33	sv	9.3	1.3	26.54	74.75	1.333.333
83565	16/02/2007	1200	0	sv	22.5	sv	sv	sv	sv	sv
83565	17/02/2007	0	sv	31.8	sv	6.1	1	25.22	81.5	0.666667
83565	17/02/2007	1200	0	sv	22.1	sv	sv	sv	sv	sv
83565	18/02/2007	0	sv	29.6	sv	2.2	1.8	25.58	77	1
83565	18/02/2007	1200	3	sv	22.3	sv	sv	sv	sv	sv
83565	19/02/2007	0	sv	32.2	sv	8.2	0.2	25.54	75.25	0.333333
83565	19/02/2007	1200	0	sv	22.5	sv	sv	sv	sv	sv
83565	20/02/2007	0	sv	30.2	sv	5.6	1	24.5	81.25	1
83565	20/02/2007	1200	30.2	sv	20.9	sv	sv	sv	sv	sv
83565	21/02/2007	0	sv	31.4	sv	11.1	0.7	26.34	71.25	2.333.333
83565	21/02/2007	1200	0.6	sv	20.9	sv	sv	sv	sv	sv
83565	22/02/2007	0	sv	32.8	sv	12.1	1.2	27.54	65.75	2
83565	22/02/2007	1200	0	sv	22.7	sv	sv	sv	sv	sv
83565	23/02/2007	0	sv	33	sv	11.2	1.1	28.42	63.25	1.666.667
83565	23/02/2007	1200	0	sv	24.1	sv	sv	sv	sv	sv
83565	24/02/2007	0	sv	34	sv	11.8	1.1	28.5	57.75	0.666667
83565	24/02/2007	1200	0	sv	23.7	sv	sv	sv	sv	sv
83565	25/02/2007	0	sv	33.8	sv	8.8	1.5	28.1	58.5	0.333333
83565	25/02/2007	1200	0	sv	22.1	sv	sv	sv	sv	sv
83565	26/02/2007	0	sv	29.6	sv	0	1.8	23.5	87.5	1
83565	26/02/2007	1200	0	sv	20.9	sv	sv	sv	sv	sv
83565	27/02/2007	0	sv	32.6	sv	10.5	1	25.62	71	2
83565	27/02/2007	1200	8.4	sv	19.5	sv	sv	sv	sv	sv
83565	28/02/2007	0	sv	32.8	sv	8.6	4.1	26.18	75	1.333.333
83565	28/02/2007	1200	9.8	sv	21.5	sv	sv	sv	sv	sv
83565	01/03/2007	0	sv	32.8	sv	8.2	3.6	26.38	70.75	1
83565	01/03/2007	1200	0	sv	22.1	sv	sv	sv	sv	sv
83565	02/03/2007	0	sv	32.8	sv	10.9	4	27.66	64.75	1
83565	02/03/2007	1200	1.2	sv	22.9	sv	sv	sv	sv	sv
83565	03/03/2007	0	sv	32.6	sv	9	2.4	27.02	65.25	1.333.333
83565	03/03/2007	1200	0	sv	22.1	sv	sv	sv	sv	sv
83565	04/03/2007	0	sv	33.2	sv	11.6	1.8	27.38	60.5	1
83565	04/03/2007	1200	0.6	sv	22.5	sv	sv	sv	sv	sv
83565	05/03/2007	0	sv	33	sv	6.9	1.4	27.06	63	0.333333
83565	05/03/2007	1200	0	sv	22.1	sv	sv	sv	sv	sv
83565	06/03/2007	0	sv	29.8	sv	4.1	1.2	25.78	63.25	1
83565	06/03/2007	1200	0	sv	21.5	sv	sv	sv	sv	sv
83565	07/03/2007	0	sv	33.4	sv	8.8	1	26.94	65.75	1
83565	07/03/2007	1200	0	sv	21.3	sv	sv	sv	sv	sv
83565	08/03/2007	0	sv	34.8	sv	11.1	1.1	27.5	61.5	1
83565	08/03/2007	1200	0	sv	21.3	sv	sv	sv	sv	sv
83565	09/03/2007	0	sv	34.2	sv	9.8	1.4	26.9	59	1.333.333
83565	09/03/2007	1200	0	sv	21.3	sv	sv	sv	sv	sv
83565	10/03/2007	0	sv	34.4	sv	9.7	1.5	26.14	66.5	2
83565	10/03/2007	1200	0	sv	21.5	sv	sv	sv	sv	sv
83565	11/03/2007	0	sv	34.4	sv	9.4	5.8	26.62	68.5	1.333.333
83565	11/03/2007	1200	0	sv	21.5	sv	sv	sv	sv	sv
83565	12/03/2007	0	sv	33.8	sv	9.5	4.8	27.34	58.75	0.666667
83565	12/03/2007	1200	0	sv	21.9	sv	sv	sv	sv	sv
83565	13/03/2007	0	sv	32.6	sv	9.4	6.1	27.02	61	1
83565	13/03/2007	1200	0	sv	21.3	sv	sv	sv	sv	sv
83565	14/03/2007	0	sv	33.8	sv	6.9	3.3	27.3	65.75	1
83565	14/03/2007	1200	0	sv	22.9	sv	sv	sv	sv	sv
83565	15/03/2007	0	sv	31.4	sv	5	1.8	25.9	83.5	1
83565	15/03/2007	1200	1.4	sv	21.7	sv	sv	sv	sv	sv
83565	16/03/2007	0	sv	30.6	sv	3.4	0.8	25.58	81	0.666667
83565	16/03/2007	1200	13.2	sv	22.1	sv	sv	sv	sv	sv
83565	17/03/2007	0	sv	29.8	sv	6.5	0.8	24.88	81.75	1
83565	17/03/2007	1200	22.4	sv	20.9	sv	sv	sv	sv	sv
83565	18/03/2007	0	sv	28	sv	1.9	0.7	24.06	90.75	1
83565	18/03/2007	1200	31	sv	21.3	sv	sv	sv	sv	sv
83565	19/03/2007	0	sv	24.6	sv	0.3	0.5	21.6	85	0.666667
83565	19/03/2007	1200	61.8	sv	18.7	sv	sv	sv	sv	sv
83565	20/03/2007	0	sv	29.8	sv	10.4	0.6	24.32	74	0.666667
83565	20/03/2007	1200	0	sv	18.1	sv	sv	sv	sv	sv
83565	21/03/2007	0	sv	30.4	sv	6.3	3.5	24.1	85.5	1.333.333
83565	21/03/2007	1200	0	sv	20.5	sv	sv	sv	sv	sv
83565	22/03/2007	0	sv	29.8	sv	2.9	1.9	24.82	80.25	1.666.667
83565	22/03/2007	1200	34.8	sv	20.9	sv	sv	sv	sv	sv
83565	23/03/2007	0	sv	32	sv	4.3	2.6	25.22	76	1.333.333
83565	23/03/2007	1200	0.2	sv	22.1	sv	sv	sv	sv	sv
83565	24/03/2007	0	sv	33.8	sv	10.7	2.7	27.54	66.75	0.333333
83565	24/03/2007	1200	0.2	sv	21.5	sv	sv	sv	sv	sv
83565	25/03/2007	0	sv	34.2	sv	10.5	1.9	27.06	67.5	0
83565	25/03/2007	1200	0	sv	21.9	sv	sv	sv	sv	sv
83565	26/03/2007	0	sv	34	sv	10.4	1.5	27.86	60.25	1
83565	26/03/2007	1200	0	sv	22.3	sv	sv	sv	sv	sv
83565	27/03/2007	0	sv	34	sv	10.7	1.5	28.38	50	1.333.333
83565	27/03/2007	1200	0	sv	22.5	sv	sv	sv	sv	sv
83565	28/03/2007	0	sv	34.8	sv	10.7	1.4	28.42	57	1
83565	28/03/2007	1200	0	sv	22.1	sv	sv	sv	sv	sv
83565	29/03/2007	0	sv	34.6	sv	10.5	1.4	28.9	59.5	1
83565	29/03/2007	1200	0	sv	22.9	sv	sv	sv	sv	sv
83565	30/03/2007	0	sv	34.4	sv	9.9	1.4	28.38	53.75	1.333.333
83565	30/03/2007	1200	0	sv	23.1	sv	sv	sv	sv	sv
83565	31/03/2007	0	sv	34.2	sv	10.4	1.5	28.34	53.75	0
