--------------------
BDMEP - INMET
--------------------
Estação           : PONTA PORA - MS (OMM: 83702)
Latitude  (graus) : -22.55
Longitude (graus) : -55.71
Altitude  (metros): 650.00
Estação Operante
Inicio de operação: 24/11/1941
Periodo solicitado dos dados: 30/03/1700 a 12/08/2015
Os dados listados abaixo são os que encontram-se digitados no BDMEP
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83702;03/03/1961;1200;1.1;;19.8;;;;;;
83702;04/03/1961;0000;;30;;;1.6;24.04;78.75;2.333333;
83702;04/03/1961;1200;20.6;;20.4;;;;;;
83702;05/03/1961;0000;;26.6;;;2;21.84;86.5;2;
83702;05/03/1961;1200;30.8;;19.6;;;;;;
83702;06/03/1961;0000;;27.4;;;0.5;20.72;90;2.666667;
83702;06/03/1961;1200;0.4;;17.8;;;;;;
83702;07/03/1961;0000;;23.8;;;0.5;19.76;83.25;3.666667;
83702;07/03/1961;1200;38.4;;17;;;;;;
83702;08/03/1961;0000;;27.4;;;1.2;21.84;79.25;2.333333;
83702;08/03/1961;1200;0;;18.4;;;;;;
83702;09/03/1961;0000;;30.4;;;1.5;24.36;74.75;2.333333;
83702;09/03/1961;1200;0;;18.6;;;;;;
83702;10/03/1961;0000;;29.8;;;2.2;24.16;78;2.333333;
83702;10/03/1961;1200;0;;20;;;;;;
83702;11/03/1961;0000;;30;;;2.5;24.56;74.25;3;
83702;11/03/1961;1200;0.6;;21.4;;;;;;
83702;12/03/1961;0000;;29.6;;;3.8;25.08;75.75;3;
83702;12/03/1961;1200;0;;21.6;;;;;;
83702;13/03/1961;0000;;29.4;;;2.7;24.64;77.75;2.666667;
83702;13/03/1961;1200;1.4;;21;;;;;;
83702;14/03/1961;0000;;28.6;;;1.8;22.76;77;1.666667;
83702;14/03/1961;1200;31.1;;18.8;;;;;;
83702;15/03/1961;0000;;31.6;;;1.7;24.64;72;1.666667;
83702;15/03/1961;1200;0;;19.4;;;;;;
83702;16/03/1961;0000;;30.8;;;2.8;24.24;74;2.333333;
83702;16/03/1961;1200;0;;19.4;;;;;;
83702;17/03/1961;0000;;23.2;;;3.8;15.52;93.25;2.666667;
83702;17/03/1961;1200;41;;12.6;;;;;;
83702;18/03/1961;0000;;16;;;0.2;12.96;90;1.333333;
83702;18/03/1961;1200;9.6;;11.8;;;;;;
83702;19/03/1961;0000;;22;;;0.3;15.72;73.5;2.333333;
83702;19/03/1961;1200;0;;11;;;;;;
83702;20/03/1961;0000;;27;;;1.6;18.92;69.25;1.333333;
83702;20/03/1961;1200;0;;12;;;;;;
83702;21/03/1961;0000;;28;;;2.7;21.08;71.75;1.333333;
83702;21/03/1961;1200;0;;15;;;;;;
83702;22/03/1961;0000;;31.6;;;2.9;23.24;67.25;2.666667;
