--------------------
BDMEP - INMET
--------------------
Estação           : IVINHEMA - MS (OMM: 83704)
Latitude  (graus) : -22.3
Longitude (graus) : -53.81
Altitude  (metros): 369.20
Estação Operante
Inicio de operação: 25/07/1966
Periodo solicitado dos dados: 30/03/1700 a 12/08/2015
Os dados listados abaixo são os que encontram-se digitados no BDMEP
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83704;22/10/1977;1200;0;;18;;;;;;
83704;23/10/1977;0000;;36.5;;9.8;7;28.14;57.25;1.333333;
83704;23/10/1977;1200;0;;21;;;;;;
83704;24/10/1977;0000;;34;;6.2;7;25.72;73.25;1.666667;
83704;24/10/1977;1200;0;;21;;;;;;
83704;25/10/1977;0000;;30;;;4;23.36;87.75;1.333333;
83704;25/10/1977;1200;0;;21;;;;;;
83704;26/10/1977;0000;;28.5;;4;1.6;22.46;90.25;1.666667;
83704;26/10/1977;1200;6.5;;19;;;;;;
83704;27/10/1977;0000;;31;;8.9;1.6;24.08;71.5;1.666667;
83704;27/10/1977;1200;0.4;;19;;;;;;
83704;28/10/1977;0000;;33;;11.1;3.6;25.36;53.5;1;
83704;28/10/1977;1200;0;;18;;;;;;
83704;29/10/1977;0000;;31;;6;5.8;25.28;77.25;3;
83704;29/10/1977;1200;0;;22;;;;;;
83704;30/10/1977;0000;;33.5;;10.2;4.2;27;73;4.333333;
83704;30/10/1977;1200;0;;22.5;;;;;;
83704;31/10/1977;0000;;35;;9.1;4.2;27.4;73.75;2;
83704;31/10/1977;1200;0;;22;;;;;;
83704;01/11/1977;0000;;34.5;;;5;24.54;84;3.666667;
83704;01/11/1977;1200;0;;20;;;;;;
83704;02/11/1977;0000;;33.5;;8.7;6;23.78;81.75;2;
83704;02/11/1977;1200;22.8;;19;;;;;;
83704;03/11/1977;0000;;33;;8.9;4;24.92;81.5;2;
83704;03/11/1977;1200;7.6;;18;;;;;;
83704;04/11/1977;0000;;32.5;;5.4;4;25.5;79.25;0.666667;
83704;04/11/1977;1200;0;;21;;;;;;
83704;05/11/1977;0000;;33;;10.2;2;26.8;74.5;1.666667;
83704;05/11/1977;1200;0.5;;22;;;;;;
83704;06/11/1977;0000;;27;;0.4;4;21.84;92.75;2;
83704;06/11/1977;1200;0;;19.4;;;;;;
83704;07/11/1977;0000;;30;;10.2;1.2;23.12;69.5;2.333333;
83704;07/11/1977;1200;1.9;;18;;;;;;
83704;08/11/1977;0000;;32;;11.6;4.6;25.72;64;3;
83704;08/11/1977;1200;0;;19;;;;;;
83704;09/11/1977;0000;;33.5;;7.1;4.8;26.68;68.75;2.333333;
83704;09/11/1977;1200;0;;21.5;;;;;;
83704;10/11/1977;0000;;31.5;;5.8;4;25.66;80.75;3.666667;
83704;10/11/1977;1200;0;;22;;;;;;
83704;11/11/1977;0000;;28;;0.1;3.2;24.18;88.25;3;
83704;11/11/1977;1200;0;;21.5;;;;;;
83704;12/11/1977;0000;;31;;4.7;1.6;25.34;57.5;2.333333;
83704;12/11/1977;1200;0.8;;20.5;;;;;;
83704;13/11/1977;0000;;31;;5.4;6.6;25.24;65;3;
83704;13/11/1977;1200;0;;19;;;;;;
83704;14/11/1977;0000;;26;;0;5;21.54;86;2.333333;
83704;14/11/1977;1200;2.9;;19.5;;;;;;
83704;15/11/1977;0000;;29;;0.9;2;22.86;87.25;1.666667;
83704;15/11/1977;1200;0;;19.5;;;;;;
83704;16/11/1977;0000;;28;;3;2;23.24;93.5;0.666667;
83704;16/11/1977;1200;4.7;;21;;;;;;
83704;17/11/1977;0000;;30.5;;5.1;1;24.18;82.5;2.666667;
83704;17/11/1977;1200;1.5;;19;;;;;;
83704;18/11/1977;0000;;31;;5.9;3;24.12;86.75;3.666667;
83704;18/11/1977;1200;0;;20;;;;;;
83704;19/11/1977;0000;;29;;5;2;23.16;92;0.666667;
83704;19/11/1977;1200;0;;19;;;;;;
83704;20/11/1977;0000;;33;;8.8;2;25;79.25;1.333333;
83704;20/11/1977;1200;16.6;;19;;;;;;
83704;21/11/1977;0000;;33;;10.8;4;26.58;76.25;1.333333;
83704;21/11/1977;1200;0;;21.5;;;;;;
83704;22/11/1977;0000;;28.5;;0.6;4;22.8;87;1.666667;
83704;22/11/1977;1200;17.6;;19.5;;;;;;
83704;23/11/1977;0000;;30;;3.1;1.5;24.18;89.75;0.666667;
83704;23/11/1977;1200;4.2;;20.5;;;;;;
83704;24/11/1977;0000;;27.5;;0.3;1.3;22.74;94.75;1.666667;
83704;24/11/1977;1200;11.7;;21;;;;;;
83704;25/11/1977;0000;;28;;1.9;0.8;23.16;89;1.666667;
83704;25/11/1977;1200;7.9;;20;;;;;;
83704;26/11/1977;0000;;31;;10.1;2;24.7;82;2.333333;
83704;26/11/1977;1200;0;;19.5;;;;;;
83704;27/11/1977;0000;;33;;7.2;3.2;25.62;76.5;3.666667;
83704;27/11/1977;1200;0;;21.5;;;;;;
83704;28/11/1977;0000;;27;;0.6;3;23.08;91.5;0.666667;
83704;28/11/1977;1200;13.4;;20;;;;;;
83704;29/11/1977;0000;;28;;2.3;1.2;24.32;88.75;2;
83704;29/11/1977;1200;2;;21;;;;;;
83704;30/11/1977;0000;;30;;7.8;2;25.04;80.75;2;
83704;30/11/1977;1200;0.3;;21;;;;;;
83704;01/12/1977;0000;;31.5;;3.1;3;25.86;86.5;0.666667;
83704;01/12/1977;1200;0;;22;;;;;;
83704;02/12/1977;0000;;31;;7.1;3;;88;3.333333;
83704;02/12/1977;1200;0;;;;;;;;
83704;03/12/1977;0000;;32;;7.4;3;25.4;75.5;1.333333;
83704;03/12/1977;1200;2;;20;;;;;;
83704;04/12/1977;0000;;33;;10.5;5;;78.5;4.666667;
83704;04/12/1977;1200;0;;;;;;;;
83704;05/12/1977;0000;;34.5;;11;4.8;25.86;73;3.666667;
83704;05/12/1977;1200;1;;21;;;;;;
83704;06/12/1977;0000;;34;;9.2;5.6;26.28;75;3;
83704;06/12/1977;1200;0;;21;;;;;;
83704;07/12/1977;0000;;31.5;;2.8;3.8;23.1;91.75;3;
83704;07/12/1977;1200;0;;18.8;;;;;;
83704;08/12/1977;0000;;26;;0;2;21.88;89.25;1;
83704;08/12/1977;1200;14;;18.8;;;;;;
83704;09/12/1977;0000;;31;;2.2;1.5;23.5;87.25;1.666667;
83704;09/12/1977;1200;0;;20.5;;;;;;
83704;10/12/1977;0000;;27;;1.9;1.5;21.84;94.75;1.666667;
83704;10/12/1977;1200;30.4;;19.8;;;;;;
83704;11/12/1977;0000;;31;;11.7;0.8;24.18;74;1;
83704;11/12/1977;1200;17;;18.5;;;;;;
83704;12/12/1977;0000;;32;;11.9;4.2;24.92;75;1.333333;
83704;12/12/1977;1200;0;;20;;;;;;
83704;13/12/1977;0000;;32;;9.8;4;26.2;66;0.666667;
83704;13/12/1977;1200;0;;21;;;;;;
83704;14/12/1977;0000;;31;;11.5;6;25.24;68.25;2;
83704;14/12/1977;1200;0;;21;;;;;;
83704;15/12/1977;0000;;32;;11.6;6;25.16;64;4.333333;
83704;15/12/1977;1200;0;;19;;;;;;
83704;16/12/1977;0000;;32;;10;6;25.56;70.75;3.666667;
83704;16/12/1977;1200;0;;20;;;;;;
83704;17/12/1977;0000;;33;;9.2;6;26.64;68;2.666667;
83704;17/12/1977;1200;0;;21;;;;;;
83704;18/12/1977;0000;;29;;1;5;25.12;78.75;1.333333;
83704;18/12/1977;1200;0;;21;;;;;;
83704;19/12/1977;0000;;29;;1.4;3.8;23.32;89.75;2.333333;
83704;19/12/1977;1200;1;;21;;;;;;
83704;20/12/1977;0000;;27.5;;0.4;1.8;23.18;93.5;3;
83704;20/12/1977;1200;3.6;;21;;;;;;
83704;21/12/1977;0000;;25;;0;0.6;22.78;97;1.333333;
83704;21/12/1977;1200;13.6;;21.5;;;;;;
83704;22/12/1977;0000;;29;;1.3;0.6;24.28;95.75;1.333333;
83704;22/12/1977;1200;14.9;;22;;;;;;
83704;23/12/1977;0000;;26;;0;1;23.16;84.5;5.666667;
83704;23/12/1977;1200;6.6;;21;;;;;;
83704;24/12/1977;0000;;29;;7.4;3;23.16;81;2.666667;
83704;24/12/1977;1200;0;;19;;;;;;
83704;25/12/1977;0000;;31;;11.7;3;24.4;78.5;2;
83704;25/12/1977;1200;0;;19;;;;;;
83704;26/12/1977;0000;;33;;12.5;5;25.92;71.75;1.666667;
83704;26/12/1977;1200;0;;20;;;;;;
83704;27/12/1977;0000;;32;;12.6;6;25.12;74.75;2.666667;
83704;27/12/1977;1200;0;;20;;;;;;
83704;28/12/1977;0000;;33;;11;6;26.16;69.75;2;
83704;28/12/1977;1200;0;;20;;;;;;
83704;29/12/1977;0000;;34;;10.6;5;27.88;72.25;0.666667;
83704;29/12/1977;1200;0;;22;;;;;;
83704;30/12/1977;0000;;35;;12.3;6;27.8;68.5;1.333333;
83704;30/12/1977;1200;0;;22;;;;;;
83704;31/12/1977;0000;;33;;2.5;6;26.12;90.25;0.666667;
83704;31/12/1977;1200;0;;22.8;;;;;;
83704;01/01/1978;0000;;31;;3.9;2;24.2;88.75;1.666667;
83704;01/01/1978;1200;10.5;;22;;;;;;
83704;02/01/1978;0000;;26.5;;1.1;1;23.16;86;4.333333;
83704;02/01/1978;1200;80.8;;20.5;;;;;;
83704;03/01/1978;0000;;28;;9;3.6;21.96;76.75;3.666667;
83704;03/01/1978;1200;0;;17;;;;;;
83704;04/01/1978;0000;;30;;10.9;3.4;24.04;75;1.666667;
83704;04/01/1978;1200;0;;18;;;;;;
83704;05/01/1978;0000;;30;;2.5;3;24.24;94;1;
83704;05/01/1978;1200;0;;22;;;;;;
83704;06/01/1978;0000;;31;;6;0.8;24.32;88.25;3;
83704;06/01/1978;1200;24.6;;20;;;;;;
83704;07/01/1978;0000;;33;;8.1;2.2;25.98;84.5;0.666667;
83704;07/01/1978;1200;0.8;;21.5;;;;;;
83704;08/01/1978;0000;;33;;6;2.8;25.68;84.25;2.333333;
83704;08/01/1978;1200;0;;22;;;;;;
83704;09/01/1978;0000;;30.5;;1.2;1.6;24.76;87;1;
83704;09/01/1978;1200;8.2;;21.5;;;;;;
83704;10/01/1978;0000;;30;;5.8;1.6;24.74;86;2.333333;
83704;10/01/1978;1200;23;;21.5;;;;;;
83704;11/01/1978;0000;;31;;9;3.6;25.02;80;3;
83704;11/01/1978;1200;0;;20.5;;;;;;
83704;12/01/1978;0000;;31;;10.9;4.2;25.26;74.75;2;
83704;12/01/1978;1200;0;;20.5;;;;;;
83704;13/01/1978;0000;;33;;11.7;3.8;27.32;73.5;1.666667;
83704;13/01/1978;1200;0;;22;;;;;;
83704;14/01/1978;0000;;28;;0.5;3;23.32;93.75;1.666667;
83704;14/01/1978;1200;8.4;;22;;;;;;
83704;15/01/1978;0000;;29;;5.6;1;23.56;68.5;3.666667;
83704;15/01/1978;1200;13.4;;20.2;;;;;;
83704;16/01/1978;0000;;26;;1.8;4.5;22.48;78;3.666667;
83704;16/01/1978;1200;0;;18;;;;;;
83704;17/01/1978;0000;;30;;2;4.5;23.4;86.5;2.333333;
83704;17/01/1978;1200;0.6;;20;;;;;;
83704;18/01/1978;0000;;32;;8.4;2;25.44;87.5;2;
83704;18/01/1978;1200;7;;22;;;;;;
83704;19/01/1978;0000;;34;;10.8;3;27.24;80.25;1.333333;
83704;19/01/1978;1200;9.3;;21;;;;;;
83704;20/01/1978;0000;;35;;10.6;5;28.64;81.5;0.333333;
83704;20/01/1978;1200;0;;23;;;;;;
83704;21/01/1978;0000;;31;;2.5;5;23.76;86.75;1.333333;
83704;21/01/1978;1200;7;;20;;;;;;
83704;22/01/1978;0000;;33.5;;11.3;2;27.14;79;0.666667;
83704;22/01/1978;1200;11.8;;20;;;;;;
83704;23/01/1978;0000;;35;;12;5.2;26.1;68;3.666667;
83704;23/01/1978;1200;0;;21.5;;;;;;
83704;24/01/1978;0000;;35;;12.1;5.8;27.26;71.25;1;
83704;24/01/1978;1200;0;;19.5;;;;;;
83704;25/01/1978;0000;;36;;12.1;6;28.82;62;0.333333;
83704;25/01/1978;1200;0;;21.5;;;;;;
83704;26/01/1978;0000;;36.5;;10.7;6.8;28.1;65;1.333333;
83704;26/01/1978;1200;0;;23;;;;;;
83704;27/01/1978;0000;;35.5;;10.2;6.8;27.24;62.25;2.333333;
83704;27/01/1978;1200;0;;20.5;;;;;;
83704;28/01/1978;0000;;35.5;;11.8;6.4;28.66;67.75;1.666667;
83704;28/01/1978;1200;0;;22.8;;;;;;
83704;29/01/1978;0000;;35.5;;9.7;5.8;26.72;77.25;1.333333;
83704;29/01/1978;1200;0;;21.5;;;;;;
83704;30/01/1978;0000;;35.5;;11.9;5.2;27.74;75.75;1;
83704;30/01/1978;1200;14.8;;21;;;;;;
83704;31/01/1978;0000;;35.5;;12;7;28.1;74;0.666667;
83704;31/01/1978;1200;0;;21;;;;;;
83704;01/02/1978;0000;;35.5;;12.1;6;28.06;70.5;1.333333;
83704;01/02/1978;1200;0;;22;;;;;;
83704;02/02/1978;0000;;35.5;;10.9;6;27.94;77.75;0.666667;
83704;02/02/1978;1200;0;;22;;;;;;
83704;03/02/1978;0000;;37;;10.6;6;27.84;67.5;1;
83704;03/02/1978;1200;0;;22;;;;;;
83704;04/02/1978;0000;;35;;7.1;5.8;26.16;71.5;3;
83704;04/02/1978;1200;0;;21;;;;;;
83704;05/02/1978;0000;;33;;4.4;4.2;25.6;78.25;2.333333;
83704;05/02/1978;1200;0;;22;;;;;;
83704;06/02/1978;0000;;29;;2.8;2.8;25.38;85;2.333333;
83704;06/02/1978;1200;1.6;;21.5;;;;;;
83704;07/02/1978;0000;;29;;2.9;2;24.68;78.75;2.666667;
83704;07/02/1978;1200;0;;22;;;;;;
83704;08/02/1978;0000;;32;;9.8;3.8;25.18;62.5;3.666667;
83704;08/02/1978;1200;0;;20.5;;;;;;
83704;09/02/1978;0000;;32;;11.8;6;24.74;58.25;3;
83704;09/02/1978;1200;0;;20.5;;;;;;
83704;10/02/1978;0000;;33.5;;11.5;7;26;55;3;
83704;10/02/1978;1200;0;;20.5;;;;;;
83704;11/02/1978;0000;;35.5;;11.6;6.2;27.28;52.75;2.333333;
83704;11/02/1978;1200;0;;19.5;;;;;;
83704;12/02/1978;0000;;35;;10.6;7.8;26.78;59.5;1.666667;
83704;12/02/1978;1200;0;;20.5;;;;;;
83704;13/02/1978;0000;;35.5;;11.7;6.2;27.38;55.25;2;
83704;13/02/1978;1200;0;;19;;;;;;
83704;14/02/1978;0000;;37;;11.7;9;28.8;62.5;0.666667;
83704;14/02/1978;1200;0;;23;;;;;;
83704;15/02/1978;0000;;36;;11;8;27.08;61.25;1.666667;
83704;15/02/1978;1200;0;;20;;;;;;
83704;16/02/1978;0000;;37;;11.1;6;28.68;60.25;1.333333;
83704;16/02/1978;1200;0;;21;;;;;;
83704;17/02/1978;0000;;37;;11.8;7;28;63.5;1;
83704;17/02/1978;1200;0;;20;;;;;;
83704;18/02/1978;0000;;38;;11.8;8;28.64;48.25;1;
83704;18/02/1978;1200;0;;20;;;;;;
83704;19/02/1978;0000;;37;;9.8;10;27.76;69.25;1.666667;
83704;19/02/1978;1200;0;;21;;;;;;
83704;20/02/1978;0000;;35.5;;5.4;7;25.8;77.5;3;
83704;20/02/1978;1200;0;;21.5;;;;;;
83704;21/02/1978;0000;;31;;2.3;4.2;24.98;83.25;2.333333;
83704;21/02/1978;1200;0.9;;21.5;;;;;;
83704;22/02/1978;0000;;33.5;;6.8;1.8;26.64;78.5;1.333333;
83704;22/02/1978;1200;0;;21.5;;;;;;
83704;23/02/1978;0000;;34.5;;7.4;3.6;26.62;72.5;1.666667;
83704;23/02/1978;1200;0;;22;;;;;;
83704;24/02/1978;0000;;34.8;;8.5;3.6;27.92;68.75;1.666667;
83704;24/02/1978;1200;0.4;;21.8;;;;;;
83704;25/02/1978;0000;;34.8;;11.4;4.6;27.98;62.25;4.333333;
83704;25/02/1978;1200;0;;22.5;;;;;;
83704;26/02/1978;0000;;34;;11.5;8;26.48;63;4.333333;
83704;26/02/1978;1200;0;;21;;;;;;
83704;27/02/1978;0000;;34;;10.8;6;26.06;69.75;3.666667;
83704;27/02/1978;1200;0;;20.5;;;;;;
83704;28/02/1978;0000;;32;;3.5;6;24.96;74;3;
83704;28/02/1978;1200;0;;20;;;;;;
83704;01/03/1978;0000;;30;;2.6;4.8;24.74;77.75;2.333333;
83704;01/03/1978;1200;0.4;;21.5;;;;;;
83704;02/03/1978;0000;;31;;5.9;2.6;24.76;86.25;3;
83704;02/03/1978;1200;1.6;;21;;;;;;
83704;03/03/1978;0000;;32.5;;5.7;3.1;24.98;78.75;1.666667;
83704;03/03/1978;1200;3.8;;21;;;;;;
83704;04/03/1978;0000;;35;;8.6;4;27.08;66.25;0;
83704;04/03/1978;1200;0;;21;;;;;;
83704;05/03/1978;0000;;36;;8.3;4;27.56;59.5;1.666667;
83704;05/03/1978;1200;0;;20;;;;;;
83704;06/03/1978;0000;;34;;6.7;4;24.24;80;2.333333;
83704;06/03/1978;1200;1.6;;21;;;;;;
83704;07/03/1978;0000;;32;;6.8;4.6;24.64;70;3.666667;
83704;07/03/1978;1200;1.4;;18;;;;;;
83704;08/03/1978;0000;;32;;8;3.9;25.44;70.75;2.333333;
83704;08/03/1978;1200;2.4;;21;;;;;;
83704;09/03/1978;0000;;30;;4.3;5.1;23.56;80.5;6.333333;
83704;09/03/1978;1200;0;;21;;;;;;
83704;10/03/1978;0000;;24.5;;0;4.8;20.98;93.75;2.333333;
83704;10/03/1978;1200;9.1;;19;;;;;;
83704;11/03/1978;0000;;31;;7.2;0.2;24.38;78.25;1;
83704;11/03/1978;1200;0;;20.5;;;;;;
83704;12/03/1978;0000;;34.5;;10.3;3.4;26.52;73.25;1;
83704;12/03/1978;1200;0;;19.5;;;;;;
83704;13/03/1978;0000;;34;;8.1;5.2;25.92;73.75;0.666667;
83704;13/03/1978;1200;0;;21;;;;;;
83704;14/03/1978;0000;;36;;8.8;4.4;26.52;70.25;1.333333;
83704;14/03/1978;1200;0;;20;;;;;;
83704;15/03/1978;0000;;34.5;;7.9;5.4;25.72;80;2;
83704;15/03/1978;1200;0;;22.5;;;;;;
83704;16/03/1978;0000;;36;;10.8;5;26.96;65;3;
83704;16/03/1978;1200;0;;21;;;;;;
83704;17/03/1978;0000;;36;;11;8;27.64;57.75;3;
83704;17/03/1978;1200;0;;21;;;;;;
83704;18/03/1978;0000;;35.5;;10.9;9;27.1;60.25;2;
83704;18/03/1978;1200;0;;21;;;;;;
83704;19/03/1978;0000;;37;;10.4;8;27.52;66;0.333333;
83704;19/03/1978;1200;0;;20;;;;;;
83704;20/03/1978;0000;;36.5;;8.7;8;26.06;74;1.333333;
83704;20/03/1978;1200;0;;20;;;;;;
83704;21/03/1978;0000;;36.5;;9.6;6;28.06;53.75;1.666667;
83704;21/03/1978;1200;1.2;;22.4;;;;;;
83704;22/03/1978;0000;;37;;8.4;7.2;27.66;53;2.333333;
83704;22/03/1978;1200;0;;20.5;;;;;;
83704;23/03/1978;0000;;37;;9.3;6.8;27.98;55.25;0.333333;
83704;23/03/1978;1200;0;;21.5;;;;;;
83704;24/03/1978;0000;;37;;9.3;8.4;28.22;53.5;2.333333;
83704;24/03/1978;1200;0;;21.5;;;;;;
83704;25/03/1978;0000;;38;;8.8;8.4;28.92;52.5;2.333333;
83704;25/03/1978;1200;0;;22;;;;;;
83704;26/03/1978;0000;;37.5;;;8.4;28.72;55.75;1.333333;
83704;26/03/1978;1200;0;;21.5;;;;;;
83704;27/03/1978;0000;;38;;8;7.8;28.24;58.75;3;
83704;27/03/1978;1200;0;;21;;;;;;
83704;28/03/1978;0000;;38;;6.2;8;26.4;76;4.333333;
83704;28/03/1978;1200;0;;22;;;;;;
83704;29/03/1978;0000;;30;;3.8;6;23.7;83;2;
83704;29/03/1978;1200;54;;19.5;;;;;;
83704;30/03/1978;0000;;33;;9.6;2.2;25.48;67.75;1;
83704;30/03/1978;1200;0;;19;;;;;;
83704;31/03/1978;0000;;27;;0.2;4.4;21.76;90.75;3.666667;
83704;31/03/1978;1200;0;;19.4;;;;;;
83704;01/04/1978;0000;;29;;6.6;0.6;22.78;79;1.666667;
83704;01/04/1978;1200;25.8;;17.5;;;;;;
83704;02/04/1978;0000;;29;;7.8;4;23;74.25;3;
83704;02/04/1978;1200;0;;17;;;;;;
83704;03/04/1978;0000;;29.5;;10.4;4;23.02;70;2.333333;
83704;03/04/1978;1200;0;;18;;;;;;
83704;04/04/1978;0000;;31;;10.2;6;23.36;68.75;2.333333;
83704;04/04/1978;1200;0;;18;;;;;;
83704;05/04/1978;0000;;32;;9.3;5;24.24;67;1.333333;
83704;05/04/1978;1200;0;;19;;;;;;
83704;06/04/1978;0000;;32;;9.9;5;24.34;61.75;0.666667;
83704;06/04/1978;1200;0;;18.5;;;;;;
83704;07/04/1978;0000;;28;;10.5;6.6;20.24;51.5;2.333333;
83704;07/04/1978;1200;0;;15;;;;;;
83704;08/04/1978;0000;;29.5;;9.4;6;21.16;53.25;1;
83704;08/04/1978;1200;0;;13.5;;;;;;
83704;09/04/1978;0000;;31;;9.6;6.4;23.12;61.5;0.333333;
83704;09/04/1978;1200;0;;16;;;;;;
83704;10/04/1978;0000;;28.5;;9.1;6.2;20.58;56.25;3;
83704;10/04/1978;1200;0;;15.8;;;;;;
83704;11/04/1978;0000;;28.5;;10.5;6;19.94;51.25;2.333333;
83704;11/04/1978;1200;0;;13;;;;;;
83704;12/04/1978;0000;;30;;10.2;5.6;20.34;55.5;1.333333;
83704;12/04/1978;1200;0;;11.5;;;;;;
83704;13/04/1978;0000;;31.5;;10;6.4;22.9;50.25;1;
83704;13/04/1978;1200;0;;16;;;;;;
83704;14/04/1978;0000;;32.5;;10;6.8;23.5;56;1.666667;
83704;14/04/1978;1200;0;;16;;;;;;
83704;15/04/1978;0000;;32;;8;6;24.44;52.5;2.333333;
83704;15/04/1978;1200;0;;18;;;;;;
83704;16/04/1978;0000;;33.5;;8.6;6;25.54;54.5;0.666667;
83704;16/04/1978;1200;0;;18;;;;;;
83704;17/04/1978;0000;;33;;9;4.2;24.24;67.75;1.666667;
83704;17/04/1978;1200;0;;13;;;;;;
83704;18/04/1978;0000;;32;;9.8;7;24.48;68.75;3.666667;
83704;18/04/1978;1200;0;;18;;;;;;
83704;19/04/1978;0000;;33;;;6.4;23.36;87.5;3.666667;
83704;19/04/1978;1200;0;;19.8;;;;;;
83704;20/04/1978;0000;;28;;9.6;3.1;20.8;70;3;
83704;20/04/1978;1200;17;;16;;;;;;
83704;21/04/1978;0000;;30;;9.1;4.3;21.32;62.75;2.333333;
83704;21/04/1978;1200;0;;14;;;;;;
83704;22/04/1978;0000;;29.5;;10.3;5;21.5;49.75;2.333333;
83704;22/04/1978;1200;0;;15;;;;;;
83704;23/04/1978;0000;;28;;9.5;7.8;19.8;76.25;2.333333;
83704;23/04/1978;1200;0;;13;;;;;;
83704;24/04/1978;0000;;28;;10.5;7;17.84;59;1.333333;
83704;24/04/1978;1200;0;;11;;;;;;
83704;25/04/1978;0000;;30;;10.1;7.2;20.6;64.75;3;
83704;25/04/1978;1200;0;;12;;;;;;
83704;26/04/1978;0000;;31;;10.1;5;22.36;64.75;1.666667;
83704;26/04/1978;1200;0;;16;;;;;;
83704;27/04/1978;0000;;32;;9.8;6;23.52;59.25;1.666667;
83704;27/04/1978;1200;0;;16;;;;;;
83704;28/04/1978;0000;;31.5;;10.1;7;23.22;57;2.333333;
83704;28/04/1978;1200;0;;18;;;;;;
83704;29/04/1978;0000;;29;;4.9;7;20.48;75;1.333333;
83704;29/04/1978;1200;0;;16;;;;;;
83704;30/04/1978;0000;;24;;6.2;4;18.76;71;2;
83704;30/04/1978;1200;0;;16;;;;;;
83704;01/05/1978;0000;;25.5;;9;4;18.22;73.75;2.333333;
83704;01/05/1978;1200;0;;12;;;;;;
83704;02/05/1978;0000;;28;;10;3;19.78;62.25;2.333333;
83704;02/05/1978;1200;0;;12.5;;;;;;
83704;03/05/1978;0000;;29;;10.5;5.2;20.68;59;1.666667;
83704;03/05/1978;1200;0;;14;;;;;;
83704;04/05/1978;0000;;30.5;;10.2;5.2;22.42;55.75;1;
83704;04/05/1978;1200;0;;15;;;;;;
83704;05/05/1978;0000;;31;;10.3;5.4;22.86;60.75;0.666667;
83704;05/05/1978;1200;0;;15.5;;;;;;
83704;06/05/1978;0000;;32;;10;6;23.68;53.25;3.333333;
83704;06/05/1978;1200;0;;16;;;;;;
83704;07/05/1978;0000;;31;;9.4;8.4;22.82;47.75;2.333333;
83704;07/05/1978;1200;0;;16.5;;;;;;
83704;08/05/1978;0000;;28.5;;10;7.4;20.48;57.25;2.333333;
83704;08/05/1978;1200;0;;15.5;;;;;;
83704;09/05/1978;0000;;30;;10.1;7;21.06;53;2.333333;
83704;09/05/1978;1200;0;;14.5;;;;;;
83704;10/05/1978;0000;;29.5;;10.2;7.8;21.04;46.25;5;
83704;10/05/1978;1200;0;;14.5;;;;;;
83704;11/05/1978;0000;;32;;10;8;23.2;46.25;1.666667;
83704;11/05/1978;1200;0;;16;;;;;;
83704;12/05/1978;0000;;32;;9.6;7.6;23.78;57.5;2.333333;
83704;12/05/1978;1200;0;;17.5;;;;;;
83704;13/05/1978;0000;;31;;9.9;8;22.88;61;1.666667;
83704;13/05/1978;1200;0;;17;;;;;;
83704;14/05/1978;0000;;32;;10.3;8.4;23.32;59.5;2.333333;
83704;14/05/1978;1200;0;;16;;;;;;
83704;15/05/1978;0000;;32;;8.6;7.6;24.48;68.75;3.666667;
83704;15/05/1978;1200;0;;17;;;;;;
83704;16/05/1978;0000;;26;;0;8;18.24;95;3.666667;
83704;16/05/1978;1200;35.5;;15.4;;;;;;
83704;17/05/1978;0000;;22;;4;1;16.48;81.25;1;
83704;17/05/1978;1200;8.7;;10;;;;;;
83704;18/05/1978;0000;;24;;5.8;2;17.32;79.75;0.666667;
83704;18/05/1978;1200;5;;13;;;;;;
83704;19/05/1978;0000;;27;;5.1;3;19.68;81;1.333333;
83704;19/05/1978;1200;0;;12;;;;;;
83704;20/05/1978;0000;;22;;0;2;19.44;94.25;3.333333;
83704;20/05/1978;1200;1;;18.4;;;;;;
83704;21/05/1978;0000;;24;;5.4;1;18.32;71.75;1.333333;
83704;21/05/1978;1200;16;;15;;;;;;
83704;22/05/1978;0000;;24.5;;5.3;4;14.78;68.5;2.333333;
83704;22/05/1978;1200;0;;12.2;;;;;;
83704;23/05/1978;0000;;25;;10.2;6;15.04;60;1.666667;
83704;23/05/1978;1200;0;;8;;;;;;
83704;24/05/1978;0000;;25.5;;10.7;6.2;16.78;59.5;2.333333;
83704;24/05/1978;1200;0;;9;;;;;;
83704;25/05/1978;0000;;23;;4.4;5.4;15.78;87.5;1.666667;
83704;25/05/1978;1200;4.4;;11.5;;;;;;
83704;26/05/1978;0000;;23.6;;5;1.2;16.28;75.5;1.666667;
83704;26/05/1978;1200;0;;10;;;;;;
83704;27/05/1978;0000;;25;;4.8;3;17.34;70.5;0.666667;
83704;27/05/1978;1200;0;;11.5;;;;;;
83704;28/05/1978;0000;;26;;7.9;3.8;18.08;72.5;1.333333;
83704;28/05/1978;1200;0;;11.2;;;;;;
83704;29/05/1978;0000;;24;;0;5;17.56;87;0.666667;
83704;29/05/1978;1200;0;;14;;;;;;
83704;30/05/1978;0000;;;;0;2;;;3;
83704;30/05/1978;1200;12.5;;15;;;;;;
83704;02/06/1978;0000;;19.5;;0.4;;11.46;68.75;3.666667;
83704;02/06/1978;1200;;;4.5;;;;;;
