--------------------
BDMEP - INMET
--------------------
Estação           : PARANAIBA - MS (OMM: 83565)
Latitude  (graus) : -19.75
Longitude (graus) : -51.18
Altitude  (metros): 331.25
Estação Operante
Inicio de operação: 07/07/1971
Periodo solicitado dos dados: 30/03/1700 a 12/08/2015
Os dados listados abaixo são os que encontram-se digitados no BDMEP
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;DirecaoVento;VelocidadeVentoMedia;VelocidadeVentoMaximaMedia;EvaporacaoPiche;EvapoBHPotencial;EvapoBHReal;InsolacaoTotal;NebulosidadeMedia;NumDiasPrecipitacao;PrecipitacaoTotal;PressaoNivelMarMedia;PressaoMedia;TempMaximaMedia;TempCompensadaMedia;TempMinimaMedia;UmidadeRelativaMedia;VisibilidadeMedia;
83565;30/09/1978;0000;0;1.488889;7;209.3;;;196.2;5.244444;9;76.3;;966.536667;30.32;23.118667;17.42;58.116667;;
83565;31/10/1978;0000;0;1.333333;5;234.7;;;228.5;5.053763;8;62.4;;963.382796;33.36129;25.76;20.141935;57.701613;;
83565;30/11/1978;0000;23;1.244444;9;;;;212.3;6.633333;16;191.5;;962.945556;30.893333;25.086;20.546667;73.05;;
83565;31/12/1978;0000;9;1.430108;7;;;;210.2;6.365591;19;340.5;;962.715054;30.341935;24.687742;20.464516;77.129032;;
83565;31/01/1979;0000;0;1.11828;5;4.1;;;192.5;7.16129;17;255.9;;961.919355;30.483871;24.392;;77.225806;;
83565;28/02/1979;0000;0;1.047619;5;2.5;;;227.4;5.547619;11;100.7;;962.184524;31.857143;;;73.642857;;
83565;31/03/1979;0000;0;0.948387;3;2.9;;;283.3;4.645161;8;158.2;;963.867742;31.548387;;;69.91129;;
83565;30/04/1979;0000;0;0.966667;5;2.9;;;249.5;4.277778;6;36.8;;965.504444;30.14;22.427;;67.675;;
83565;31/05/1979;0000;0;1.086022;7;3;;;237.6;4.347826;7;43.4;;966.469892;28.909677;;;68.104839;;
83565;30/06/1979;0000;0;0.733333;3;2.8;;;265.9;2.722222;0;0;;970.508889;28.446667;20.516522;;59.025;;
83565;31/07/1979;0000;5;0.956989;5;;;;239.3;3.827957;7;59.7;;970.095699;26.909677;18.34375;13.496774;62.533333;;
83565;31/08/1979;0000;0;1.172043;6;;;;249.9;3.096774;3;13;;965.555914;31.322581;22.461333;16.464516;54.629032;;
83565;30/09/1979;0000;0;1.211111;6;;;;181.1;7.093333;10;111.6;;965.9;28.9;22.734074;17.613333;70.316667;;
83565;31/10/1979;0000;5;1.225806;5;;;;238.1;7.315068;6;92.6;;963.66129;32.909677;25.919333;20.222581;59.290323;;
83565;30/11/1979;0000;0;1.255556;5;;;;255.5;6.985507;13;239.5;;962.407778;30.986667;24.772414;19.473333;69.841667;;
